siteID,namedLocation,collectDate,eventID,sampleID,samplerType,towsTrapsVolume,sampleNumber,towsTrapsNumber,zooDepth1,zooDepth2,zooDepth3,taxonID,nauplii,zooMinimumLength,zooMeanLength,zooMaximumLength,zooWidth,adjCountPerBottle,aquaticSiteType,countPerL
TOOK,TOOK.AOS.littoral2,2021-07-08T18:24:00Z,TOOK.20210708,TOOK.20210708.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2.3,4,KERCOC,N,0.099,0.102,0.105,0.055,25,lake,0.6944444444444444
TOOK,TOOK.AOS.littoral2,2021-07-08T18:24:00Z,TOOK.20210708,TOOK.20210708.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2.3,4,CALSP1,N,0.578,0.762,1.061,NA,335,lake,9.305555555555555
TOOK,TOOK.AOS.littoral2,2021-07-08T18:24:00Z,TOOK.20210708,TOOK.20210708.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2.3,4,POLSP20,N,0.102,0.104,0.106,0.099,10,lake,0.2777777777777778
TOOK,TOOK.AOS.littoral2,2021-07-08T18:24:00Z,TOOK.20210708,TOOK.20210708.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2.3,4,CYCCOL,N,1.495,1.499,1.503,NA,15,lake,0.4166666666666667
TOOK,TOOK.AOS.littoral2,2021-07-08T18:24:00Z,TOOK.20210708,TOOK.20210708.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2.3,4,CYCSP4,N,0.111,1.036,1.479,NA,95,lake,2.638888888888889
TOOK,TOOK.AOS.littoral2,2021-07-08T18:24:00Z,TOOK.20210708,TOOK.20210708.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,2.3,4,HETSEP,N,1.321,1.804,2.287,NA,10,lake,0.2777777777777778
TOOK,TOOK.AOS.buoy.c1,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.TOWNET.1,tow net,1423.5,1,1,19.5,NA,NA,BOSSP1,NA,0.4,0.55,0.7,NA,70,lake,0.04917456972251493
TOOK,TOOK.AOS.buoy.c1,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.TOWNET.1,tow net,1423.5,1,1,19.5,NA,NA,CYCCOL,N,1,1.1,1.2,NA,840,lake,0.5900948366701791
TOOK,TOOK.AOS.buoy.c1,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.TOWNET.1,tow net,1423.5,1,1,19.5,NA,NA,LEPPRI,N,1.3,1.3,1.3,NA,70,lake,0.04917456972251493
TOOK,TOOK.AOS.buoy.c1,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.TOWNET.1,tow net,1423.5,1,1,19.5,NA,NA,CYCSP1,N,0.7,0.7,0.7,NA,13335,lake,9.367755532139094
TOOK,TOOK.AOS.buoy.c1,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.TOWNET.1,tow net,1423.5,1,1,19.5,NA,NA,KELLON,N,0.1,0.1,0.1,0.5,3570,lake,2.5079030558482613
TOOK,TOOK.AOS.buoy.c1,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.TOWNET.1,tow net,1423.5,1,1,19.5,NA,NA,DIASP,N,1.2,1.25,1.3,NA,4585,lake,3.220934316824728
TOOK,TOOK.AOS.buoy.c1,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.TOWNET.1,tow net,1423.5,1,1,19.5,NA,NA,HETSEP,N,2.3,2.4,2.5,NA,105,lake,0.0737618545837724
TOOK,TOOK.AOS.buoy.c1,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.TOWNET.1,tow net,1423.5,1,1,19.5,NA,NA,COPSP,Y,0.1,0.1,0.1,NA,4480,lake,3.1471724622409556
TOOK,TOOK.AOS.littoral2,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,1.9,COPSP,Y,0.1,0.1,0.1,NA,240,lake,6.666666666666667
TOOK,TOOK.AOS.littoral2,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,1.9,CONSP9,N,0.1,0.1,0.1,0.08,555,lake,15.416666666666666
TOOK,TOOK.AOS.littoral2,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,1.9,DIASP,N,0.7,0.95,1.2,NA,95,lake,2.638888888888889
TOOK,TOOK.AOS.littoral2,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,1.9,BOSSP1,NA,0.4,0.4,0.4,NA,5,lake,0.1388888888888889
TOOK,TOOK.AOS.littoral2,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,1.9,LEPPRI,N,1.2,1.2,1.2,NA,15,lake,0.4166666666666667
TOOK,TOOK.AOS.littoral2,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,1.9,CYCSP1,N,0.7,0.85,1,NA,90,lake,2.5
TOOK,TOOK.AOS.littoral2,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.2,1.9,KELLON,N,0.1,0.1,0.1,0.07,865,lake,24.02777777777778
TOOK,TOOK.AOS.littoral3,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.3,CONSP9,N,0.1,0.1,0.1,0.08,300,lake,8.333333333333334
TOOK,TOOK.AOS.littoral3,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.3,DIASP,N,0.6,0.967,1.3,NA,335,lake,9.305555555555555
TOOK,TOOK.AOS.littoral3,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.3,BOSSP1,NA,0.6,0.65,0.7,NA,10,lake,0.2777777777777778
TOOK,TOOK.AOS.littoral3,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.3,CYCSP1,N,0.8,0.8,0.8,NA,170,lake,4.722222222222222
TOOK,TOOK.AOS.littoral3,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.3,LEPPRI,N,1.2,1.2,1.2,NA,60,lake,1.6666666666666667
TOOK,TOOK.AOS.littoral3,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.3,HETSEP,N,2,2,2,NA,5,lake,0.1388888888888889
TOOK,TOOK.AOS.littoral3,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.3,KELLON,N,0.1,0.1,0.1,0.07,795,lake,22.083333333333332
TOOK,TOOK.AOS.littoral3,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.3,CYCCOL,N,1,1,1,NA,15,lake,0.4166666666666667
TOOK,TOOK.AOS.littoral3,2021-07-29T17:43:00Z,TOOK.20210729,TOOK.20210729.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.3,COPSP,Y,0.1,0.1,0.1,NA,75,lake,2.0833333333333335
TOOK,TOOK.AOS.littoral2,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,2,NA,COPSP,Y,0.2,0.2,0.2,NA,179,lake,7.458333333333333
TOOK,TOOK.AOS.littoral2,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,2,NA,KERCOC,N,0.1,0.1,0.1,0.1,16,lake,0.6666666666666666
TOOK,TOOK.AOS.littoral2,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,2,NA,CYCSP1,N,0.8,0.8,0.8,NA,49,lake,2.0416666666666665
TOOK,TOOK.AOS.littoral2,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,2,NA,DAPSP1,N,1.2,1.2,1.2,NA,2,lake,0.08333333333333333
TOOK,TOOK.AOS.littoral2,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,2,NA,HETSEP,N,2.5,2.5,2.5,NA,2,lake,0.08333333333333333
TOOK,TOOK.AOS.littoral2,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,2,NA,KELLON,N,0.1,0.1,0.1,0.1,235,lake,9.791666666666666
TOOK,TOOK.AOS.littoral2,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,2,NA,BOSSP1,NA,0.8,0.8,0.8,NA,2,lake,0.08333333333333333
TOOK,TOOK.AOS.littoral2,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,2,NA,LEPSP31,N,1.2,1.2,1.2,NA,35,lake,1.4583333333333333
TOOK,TOOK.AOS.littoral2,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.3,Schindler-Patalas,24,3,2,0.5,2,NA,LEPPRI,N,1.2,1.2,1.2,NA,11,lake,0.4583333333333333
TOOK,TOOK.AOS.buoy.c0,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.TOWNET.1,tow net,1423.5,1,1,19.5,NA,NA,LEPPRI,N,1.1,1.1,1.1,NA,608,lake,0.4271162627327011
TOOK,TOOK.AOS.buoy.c0,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.TOWNET.1,tow net,1423.5,1,1,19.5,NA,NA,COPSP,Y,0.1,0.1,0.1,NA,8322,lake,5.846153846153846
TOOK,TOOK.AOS.buoy.c0,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.TOWNET.1,tow net,1423.5,1,1,19.5,NA,NA,KERCOC,N,0.1,0.1,0.1,0.1,114,lake,0.08008429926238145
TOOK,TOOK.AOS.buoy.c0,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.TOWNET.1,tow net,1423.5,1,1,19.5,NA,NA,BOSSP1,NA,0.6,0.6,0.6,NA,76,lake,0.053389532841587636
TOOK,TOOK.AOS.buoy.c0,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.TOWNET.1,tow net,1423.5,1,1,19.5,NA,NA,CYCSP1,N,0.8,0.8,0.8,NA,3306,lake,2.3224446786090622
TOOK,TOOK.AOS.buoy.c0,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.TOWNET.1,tow net,1423.5,1,1,19.5,NA,NA,LEPSP31,N,1.2,1.2,1.2,NA,3914,lake,2.7495609413417634
TOOK,TOOK.AOS.buoy.c0,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.TOWNET.1,tow net,1423.5,1,1,19.5,NA,NA,KELLON,N,0.1,0.1,0.1,0.1,3648,lake,2.5626975763962063
TOOK,TOOK.AOS.littoral3,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.2,LEPSP31,N,1.2,1.2,1.2,NA,17,lake,0.4722222222222222
TOOK,TOOK.AOS.littoral3,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.2,COPSP,Y,0.2,0.2,0.2,NA,141,lake,3.9166666666666665
TOOK,TOOK.AOS.littoral3,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.2,MONSP8,N,0.1,0.1,0.1,0.1,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral3,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.2,KELLON,N,0.1,0.1,0.1,0.1,74,lake,2.0555555555555554
TOOK,TOOK.AOS.littoral3,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.2,LEPPRI,N,1.2,1.2,1.2,NA,11,lake,0.3055555555555556
TOOK,TOOK.AOS.littoral3,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.2,KERCOC,N,0.1,0.1,0.1,0.1,44,lake,1.2222222222222223
TOOK,TOOK.AOS.littoral3,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.2,LECSP1,N,0.1,0.1,0.1,0.1,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral3,2021-09-07T18:34:00Z,TOOK.20210907,TOOK.20210907.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,2.1,4.2,CYCSP1,N,0.5,0.7,0.9,NA,15,lake,0.4166666666666667
TOOK,TOOK.AOS.buoy.c1,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.TOWNET.1,tow net,2920,1,2,20,20,NA,CYCSP,N,0.4,0.667,1,NA,7520,lake,2.5753424657534247
TOOK,TOOK.AOS.buoy.c1,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.TOWNET.1,tow net,2920,1,2,20,20,NA,CONUNI,N,0.13,0.13,0.13,0.1,240,lake,0.0821917808219178
TOOK,TOOK.AOS.buoy.c1,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.TOWNET.1,tow net,2920,1,2,20,20,NA,COPSP,Y,0.2,0.2,0.2,NA,4080,lake,1.3972602739726028
TOOK,TOOK.AOS.buoy.c1,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.TOWNET.1,tow net,2920,1,2,20,20,NA,CONSP8,N,0.22,0.22,0.22,0.17,320,lake,0.1095890410958904
TOOK,TOOK.AOS.buoy.c1,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.TOWNET.1,tow net,2920,1,2,20,20,NA,POLSP20,N,0.1,0.1,0.1,0.08,120,lake,0.0410958904109589
TOOK,TOOK.AOS.buoy.c1,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.TOWNET.1,tow net,2920,1,2,20,20,NA,KERCOC,N,0.1,0.1,0.1,0.05,1960,lake,0.6712328767123288
TOOK,TOOK.AOS.buoy.c1,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.TOWNET.1,tow net,2920,1,2,20,20,NA,KELLON,N,0.12,0.12,0.12,0.05,4240,lake,1.452054794520548
TOOK,TOOK.AOS.buoy.c1,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.TOWNET.1,tow net,2920,1,2,20,20,NA,DAPSP1,N,0.4,0.4,0.4,NA,40,lake,0.0136986301369863
TOOK,TOOK.AOS.buoy.c1,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.TOWNET.1,tow net,2920,1,2,20,20,NA,KERHIE,N,0.1,0.1,0.1,0.06,600,lake,0.2054794520547945
TOOK,TOOK.AOS.buoy.c1,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.TOWNET.1,tow net,2920,1,2,20,20,NA,EUBLON,NA,0.4,0.4,0.4,NA,80,lake,0.0273972602739726
TOOK,TOOK.AOS.buoy.c1,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.TOWNET.1,tow net,2920,1,2,20,20,NA,CYCCOL,N,1.2,1.2,1.2,NA,840,lake,0.2876712328767123
TOOK,TOOK.AOS.littoral2,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.9,3.8,DAPSP1,N,0.6,1.033,1.7,NA,3,lake,0.08333333333333333
TOOK,TOOK.AOS.littoral2,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.9,3.8,CYCSP,N,0.4,0.66,1,NA,17,lake,0.4722222222222222
TOOK,TOOK.AOS.littoral2,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.9,3.8,POLSP20,N,0.1,0.1,0.1,0.08,10,lake,0.2777777777777778
TOOK,TOOK.AOS.littoral2,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.9,3.8,CALSP1,N,1,1.333,1.8,NA,9,lake,0.25
TOOK,TOOK.AOS.littoral2,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.9,3.8,CONUNI,N,0.1,0.12,0.14,0.1,24,lake,0.6666666666666666
TOOK,TOOK.AOS.littoral2,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.9,3.8,CYCSP4,N,1.2,1.2,1.2,NA,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral2,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.9,3.8,KERCOC,N,0.1,0.1,0.1,0.05,16,lake,0.4444444444444444
TOOK,TOOK.AOS.littoral2,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.9,3.8,TESSP2,N,0.12,0.12,0.12,0.12,2,lake,0.05555555555555555
TOOK,TOOK.AOS.littoral2,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.9,3.8,KELLON,N,0.12,0.12,0.12,0.05,151,lake,4.194444444444445
TOOK,TOOK.AOS.littoral2,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.9,3.8,CONSP8,N,0.2,0.2,0.2,0.16,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral2,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.9,3.8,COPSP,Y,0.2,0.25,0.3,NA,74,lake,2.0555555555555554
TOOK,TOOK.AOS.littoral2,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.3,Schindler-Patalas,36,3,3,0.5,1.9,3.8,CYCCOL,N,1.3,1.3,1.3,NA,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral3,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.8,3.1,CALSP1,N,1,1,1,NA,10,lake,0.2777777777777778
TOOK,TOOK.AOS.littoral3,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.8,3.1,KELLON,N,0.13,0.13,0.13,0.05,195,lake,5.416666666666667
TOOK,TOOK.AOS.littoral3,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.8,3.1,KERHIE,N,0.12,0.12,0.12,0.06,35,lake,0.9722222222222222
TOOK,TOOK.AOS.littoral3,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.8,3.1,POLSP20,N,0.1,0.1,0.1,0.08,25,lake,0.6944444444444444
TOOK,TOOK.AOS.littoral3,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.8,3.1,CYCSP4,N,1,1,1,NA,20,lake,0.5555555555555556
TOOK,TOOK.AOS.littoral3,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.8,3.1,KERCOC,N,0.1,0.1,0.1,0.05,45,lake,1.25
TOOK,TOOK.AOS.littoral3,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.8,3.1,BOSLON,N,1,1,1,NA,10,lake,0.2777777777777778
TOOK,TOOK.AOS.littoral3,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.8,3.1,CYCCOL,N,1.3,1.3,1.3,NA,5,lake,0.1388888888888889
TOOK,TOOK.AOS.littoral3,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.8,3.1,CONSP8,N,0.22,0.22,0.22,0.15,5,lake,0.1388888888888889
TOOK,TOOK.AOS.littoral3,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.8,3.1,TARSP,NA,0.2,0.2,0.2,NA,5,lake,0.1388888888888889
TOOK,TOOK.AOS.littoral3,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.8,3.1,COPSP,Y,0.2,0.367,0.6,NA,240,lake,6.666666666666667
TOOK,TOOK.AOS.littoral3,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.8,3.1,CYCSP,N,0.5,0.7,1,NA,900,lake,25
TOOK,TOOK.AOS.littoral3,2022-06-25T18:16:00Z,TOOK.20220625,TOOK.20220625.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.8,3.1,EUBLON,NA,0.4,0.45,0.5,NA,15,lake,0.4166666666666667
TOOK,TOOK.AOS.buoy.c0,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.TOWNET.1,tow net,2774,1,2,19,19,NA,LEPPRI,N,1.2,1.2,1.2,NA,450,lake,0.16222062004325882
TOOK,TOOK.AOS.buoy.c0,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.TOWNET.1,tow net,2774,1,2,19,19,NA,HETSEP,N,2.8,2.9,3,NA,180,lake,0.06488824801730353
TOOK,TOOK.AOS.buoy.c0,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.TOWNET.1,tow net,2774,1,2,19,19,NA,CONUNI,N,0.12,0.12,0.12,0.07,135,lake,0.04866618601297765
TOOK,TOOK.AOS.buoy.c0,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.TOWNET.1,tow net,2774,1,2,19,19,NA,KERCOC,N,0.1,0.1,0.1,0.05,900,lake,0.32444124008651765
TOOK,TOOK.AOS.buoy.c0,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.TOWNET.1,tow net,2774,1,2,19,19,NA,KELLON,N,0.12,0.12,0.12,0.05,2970,lake,1.0706560922855084
TOOK,TOOK.AOS.buoy.c0,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.TOWNET.1,tow net,2774,1,2,19,19,NA,CALSP1,N,1,1.1,1.2,NA,1935,lake,0.697548666186013
TOOK,TOOK.AOS.buoy.c0,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.TOWNET.1,tow net,2774,1,2,19,19,NA,CYCCOL,N,1.2,1.2,1.2,NA,90,lake,0.032444124008651765
TOOK,TOOK.AOS.buoy.c0,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.TOWNET.1,tow net,2774,1,2,19,19,NA,EUBLON,NA,0.5,0.6,0.7,NA,135,lake,0.04866618601297765
TOOK,TOOK.AOS.buoy.c0,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.TOWNET.1,tow net,2774,1,2,19,19,NA,DAPLON1,NA,2,3.25,4.5,NA,90,lake,0.032444124008651765
TOOK,TOOK.AOS.buoy.c0,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.TOWNET.1,tow net,2774,1,2,19,19,NA,CYCSP,N,0.6,0.7,0.8,NA,14265,lake,5.142393655371305
TOOK,TOOK.AOS.buoy.c0,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.TOWNET.1,tow net,2774,1,2,19,19,NA,TESSP2,N,0.05,0.05,0.05,0.04,225,lake,0.08111031002162941
TOOK,TOOK.AOS.buoy.c0,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.TOWNET.1,tow net,2774,1,2,19,19,NA,COPSP,Y,0.2,0.2,0.2,NA,18135,lake,6.537490987743331
TOOK,TOOK.AOS.littoral3,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.7,COPSP,Y,0.1,0.15,0.2,NA,10,lake,0.2777777777777778
TOOK,TOOK.AOS.littoral3,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.7,CALSP1,N,0.8,1,1.2,NA,9,lake,0.25
TOOK,TOOK.AOS.littoral3,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.7,POLSP20,N,0.08,0.09,0.1,0.055,2,lake,0.05555555555555555
TOOK,TOOK.AOS.littoral3,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.7,LEPSP32,N,0.06,0.06,0.06,0.06,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral3,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.7,TARSP,NA,0.35,0.35,0.35,NA,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral3,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.7,KERCOC,N,0.1,0.1,0.1,0.05,1,lake,0.027777777777777776
TOOK,TOOK.AOS.littoral3,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.7,LEPPRI,N,1.3,1.3,1.3,NA,7,lake,0.19444444444444445
TOOK,TOOK.AOS.littoral3,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.7,KELLON,N,0.13,0.13,0.13,0.05,28,lake,0.7777777777777778
TOOK,TOOK.AOS.littoral3,2022-08-04T18:08:00Z,TOOK.20220804,TOOK.20220804.SCHINDLER.2,Schindler-Patalas,36,2,3,0.5,1.6,2.7,HETSEP,N,2.8,2.8,2.8,NA,1,lake,0.027777777777777776
