uid,domain_id,site_id,named_location,collect_date,processed_date,parent_sample_id,sample_id,sample_code,analysis_type,field_sample_volume,lab_sample_volume,domain_filter_volume,adj_ash_free_dry_mass,plant_dry_mass,plant_surface_area,plant_adj_ash_free_dry_mass,preservative_type,preservative_volume,remarks,measured_by,recorded_by,sample_condition,ash_mass_data_qf,data_qf,publication_date,release
a2a0354c-2efd-4a96-a01a-58e5db2ebd23,D11,PRIN,PRIN.AOS.reach,2016-07-20T14:30:00Z,2016-07-20T17:00:00Z,PRIN.20160720.EPIPSAMMON.5,PRIN.20160720.EPIPSAMMON.5,NA,AFDM,125,NA,2,0.001,NA,NA,NA,NA,NA,NA,NA,lhostert@neoninc.org,OK,NA,legacyData,20231227T011644Z,RELEASE-2024
91f1d2b6-1ee3-4d1b-abf5-d5a1fd96bb47,D11,PRIN,PRIN.AOS.reach,2016-07-20T14:30:00Z,2016-07-20T17:00:00Z,PRIN.20160720.EPILITHON.2,PRIN.20160720.EPILITHON.2,NA,AFDM,125,NA,2,0.0012,NA,NA,NA,NA,NA,NA,NA,lhostert@neoninc.org,OK,NA,legacyData,20231227T011644Z,RELEASE-2024
d72c8d26-5821-46dd-ade2-2bd4eac31e1f,D11,PRIN,PRIN.AOS.reach,2016-07-20T14:30:00Z,2016-07-20T17:00:00Z,PRIN.20160720.EPIPSAMMON.2,PRIN.20160720.EPIPSAMMON.2,NA,AFDM,125,NA,2,0.003,NA,NA,NA,NA,NA,NA,NA,lhostert@neoninc.org,OK,NA,legacyData,20231227T011644Z,RELEASE-2024
5a813411-8cd4-486a-b9d5-13956d68791f,D11,PRIN,PRIN.AOS.reach,2016-07-20T14:30:00Z,2016-07-20T17:00:00Z,PRIN.20160720.EPILITHON.3,PRIN.20160720.EPILITHON.3,NA,AFDM,125,NA,2,5e-4,NA,NA,NA,NA,NA,NA,NA,lhostert@neoninc.org,OK,NA,legacyData,20231227T011644Z,RELEASE-2024
93124279-b920-44b6-b7df-929627eea52b,D11,PRIN,PRIN.AOS.reach,2016-07-20T14:30:00Z,2016-07-20T17:00:00Z,PRIN.20160720.EPIPSAMMON.4,PRIN.20160720.EPIPSAMMON.4,NA,AFDM,125,NA,2,0.0012,NA,NA,NA,NA,NA,NA,NA,lhostert@neoninc.org,OK,NA,legacyData,20231227T011644Z,RELEASE-2024
ff2085c8-f2ff-4e09-9537-a56c2db30958,D11,PRIN,PRIN.AOS.reach,2016-07-20T14:30:00Z,2016-07-20T17:00:00Z,PRIN.20160720.EPILITHON.1,PRIN.20160720.EPILITHON.1,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,NA,lhostert@neoninc.org,OK,NA,legacyData,20231227T011644Z,RELEASE-2024
1e9543ed-f280-47ba-9511-1c1cc48424b2,D11,PRIN,PRIN.AOS.reach,2016-10-26T10:30:00Z,2016-10-27T12:00:00Z,PRIN.20161026.EPIPSAMMON.1,PRIN.20161026.EPIPSAMMON.1,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,NA,NA,NA,NA,NA,20231227T010442Z,RELEASE-2024
005bf45e-d57f-47ed-b0dd-e75e83bf02a9,D11,PRIN,PRIN.AOS.reach,2016-10-26T10:30:00Z,2016-10-27T12:00:00Z,PRIN.20161026.EPILITHON.1,PRIN.20161026.EPILITHON.1,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,NA,NA,NA,NA,NA,20231227T010442Z,RELEASE-2024
f2176cf7-6021-482f-b444-8a2ef85540e5,D11,PRIN,PRIN.AOS.reach,2016-10-26T10:30:00Z,2016-10-27T12:00:00Z,PRIN.20161026.EPIPSAMMON.2,PRIN.20161026.EPIPSAMMON.2,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,NA,NA,NA,NA,NA,20231227T010442Z,RELEASE-2024
409c1742-8429-48cf-b31b-b84ead738f67,D11,PRIN,PRIN.AOS.S2,2016-10-26T10:30:00Z,2016-10-27T12:00:00Z,PRIN.20161026.SESTON.1,PRIN.20161026.SESTON.1,NA,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,NA,NA,NA,NA,NA,20231227T010442Z,RELEASE-2024
82a5338f-925b-4e4d-b5fb-0255d8abd252,D11,PRIN,PRIN.AOS.reach,2016-10-26T10:30:00Z,2016-10-27T12:00:00Z,PRIN.20161026.EPIPSAMMON.5,PRIN.20161026.EPIPSAMMON.5,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,NA,NA,NA,NA,NA,20231227T010442Z,RELEASE-2024
9ebb5cec-1a9e-4192-8263-10060ce7fb8d,D11,PRIN,PRIN.AOS.reach,2016-10-26T10:30:00Z,2016-10-27T12:00:00Z,PRIN.20161026.EPIPSAMMON.3,PRIN.20161026.EPIPSAMMON.3,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,NA,NA,NA,NA,NA,20231227T010442Z,RELEASE-2024
b8d6c3ab-23b0-41df-9a1b-8fffe4070c9e,D11,PRIN,PRIN.AOS.reach,2016-10-26T10:30:00Z,2016-10-27T12:00:00Z,PRIN.20161026.EPILITHON.3,PRIN.20161026.EPILITHON.3,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,NA,NA,NA,NA,NA,20231227T010442Z,RELEASE-2024
15d46b83-2a26-4da6-a715-b81d8787ea34,D11,PRIN,PRIN.AOS.reach,2016-10-26T10:30:00Z,2016-10-27T12:00:00Z,PRIN.20161026.EPIPSAMMON.4,PRIN.20161026.EPIPSAMMON.4,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,NA,NA,NA,NA,NA,20231227T010442Z,RELEASE-2024
fc47c942-ffa9-46cd-ab80-ffe9ad446b6e,D11,PRIN,PRIN.AOS.reach,2016-10-26T10:30:00Z,2016-10-27T12:00:00Z,PRIN.20161026.EPILITHON.2,PRIN.20161026.EPILITHON.2,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,NA,NA,NA,NA,NA,20231227T010442Z,RELEASE-2024
0cc85423-2cf1-427b-83ea-270a204b02ce,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPIPSAMMON.5,PRIN.20170221.EPIPSAMMON.5,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
ce75f25b-8d27-45c5-804e-4da454d6e4a8,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPIPSAMMON.4,PRIN.20170221.EPIPSAMMON.4,NA,AFDM,125,NA,2,0.0015,NA,NA,NA,NA,NA,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
f0a558b4-4528-4b30-bc0b-0020f1a8631e,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPIPSAMMON.3,PRIN.20170221.EPIPSAMMON.3,NA,AFDM,125,NA,2,9e-4,NA,NA,NA,NA,NA,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
de7708a9-d9dc-4e5e-88a3-f0b8cbab9fd4,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPIPSAMMON.2,PRIN.20170221.EPIPSAMMON.2,NA,AFDM,125,NA,2,0.001,NA,NA,NA,NA,NA,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
579a28cf-e326-4401-b227-6edae13381a5,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPILITHON.3,PRIN.20170221.EPILITHON.3,NA,AFDM,125,NA,4,0.0013,NA,NA,NA,NA,NA,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
ed1318c5-cfd8-4961-83b8-ee59b4caaeeb,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPIPSAMMON.3,PRIN.20170221.EPIPSAMMON.3,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
03694e93-916c-43c8-8fb5-a62ae372d537,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPIPSAMMON.5,PRIN.20170221.EPIPSAMMON.5,NA,AFDM,125,NA,2,8e-4,NA,NA,NA,NA,NA,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
a295c357-1871-4671-8228-353b4ab34f1a,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPIPSAMMON.2,PRIN.20170221.EPIPSAMMON.2,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
a9b39aa6-b8d1-4fe7-9cf5-634456bc8c35,D11,PRIN,PRIN.AOS.S2,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.SESTON.1,PRIN.20170221.SESTON.1,NA,AFDM,4000,NA,100,7e-4,NA,NA,NA,NA,NA,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
08f93a86-cb66-4e96-a268-29712fe5fadc,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPIPSAMMON.1,PRIN.20170221.EPIPSAMMON.1,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
168e638b-6cd9-4852-b5b5-7d46b5ac5a1c,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPILITHON.2,PRIN.20170221.EPILITHON.2,NA,AFDM,125,NA,4,0.0019,NA,NA,NA,NA,NA,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
63137cf7-ebb4-4181-92fc-e8acf06fd3fb,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPILITHON.2,PRIN.20170221.EPILITHON.2,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
193d685b-724b-4e24-afe0-a0ad5411e029,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPILITHON.3,PRIN.20170221.EPILITHON.3,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
14402f0a-5987-434a-bcdb-377be667c491,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPILITHON.1,PRIN.20170221.EPILITHON.1,NA,AFDM,125,NA,4,0.0012,NA,NA,NA,NA,NA,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
d0e440ed-2cb0-4c40-9e0a-bbee6099784e,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPILITHON.1,PRIN.20170221.EPILITHON.1,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
9fc3d798-ff00-4d1f-b25c-c939e5fd8f5f,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPIPSAMMON.4,PRIN.20170221.EPIPSAMMON.4,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
76dedb7a-4b44-402c-86f1-a7ad09ebfcf0,D11,PRIN,PRIN.AOS.S2,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.SESTON.1,PRIN.20170221.SESTON.1,NA,taxonomy,4000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
79cba077-900c-4b6d-870a-07b2147b8ffc,D11,PRIN,PRIN.AOS.reach,2017-02-21T11:00:00Z,2017-02-22T09:30:00Z,PRIN.20170221.EPIPSAMMON.1,PRIN.20170221.EPIPSAMMON.1,NA,AFDM,125,NA,2,0.0012,NA,NA,NA,NA,NA,NA,ghenson@battelleecology.org,cburton@battelleecology.org,OK,NA,NA,20231227T034741Z,RELEASE-2024
ffb0e64b-57fb-47e1-a8f0-f416339ed52c,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T19:28:00Z,PRIN.20170705.EPIPSAMMON.3,PRIN.20170705.EPIPSAMMON.3,NA,taxonomy,133,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
fecb5e1c-40e0-4d83-b788-4063ff0ef93b,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T14:15:00Z,PRIN.20170705.EPILITHON.2,PRIN.20170705.EPILITHON.2,NA,AFDM,125,NA,6,0.0015,NA,NA,NA,NA,NA,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
3e92b5f2-b463-4b2b-865a-6dbf68e327ff,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T20:19:00Z,PRIN.20170705.EPIPSAMMON.5,PRIN.20170705.EPIPSAMMON.5,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
c4196cb3-3a4c-4086-9eac-f1ca4d67f7b1,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T14:52:00Z,PRIN.20170705.EPILITHON.3,PRIN.20170705.EPILITHON.3,NA,AFDM,125,NA,6,0.0017,NA,NA,NA,NA,NA,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
11d10494-fc03-4e67-b210-e72fa3933f88,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T13:16:00Z,PRIN.20170705.EPILITHON.1,PRIN.20170705.EPILITHON.1,NA,AFDM,125,NA,6,0.0016,NA,NA,NA,NA,NA,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
63e31d7d-f835-4403-b079-3900a0160b4b,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T19:28:00Z,PRIN.20170705.EPIPSAMMON.3,PRIN.20170705.EPIPSAMMON.3,NA,AFDM,133,NA,3,0.0021,NA,NA,NA,NA,NA,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
1abae164-ccbc-440c-995b-136ed5c05907,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T16:28:00Z,PRIN.20170705.EPIPSAMMON.2,PRIN.20170705.EPIPSAMMON.2,NA,taxonomy,129,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,Used pipette that had trace of another sample,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
aa1df783-2ffd-4c94-920e-552517109d23,D11,PRIN,PRIN.AOS.S2,2017-07-05T14:49:00Z,2017-07-06T21:39:00Z,PRIN.20170705.SESTON.1,PRIN.20170705.SESTON.1,NA,taxonomy,6000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
54fb10ed-7295-4ca5-a625-17f6f161f221,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T14:56:00Z,PRIN.20170705.EPIPSAMMON.1,PRIN.20170705.EPIPSAMMON.1,NA,AFDM,125,NA,3,0.0025,NA,NA,NA,NA,NA,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
173dbbad-151f-41cf-b2d3-c93ca06bf5e7,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T14:56:00Z,PRIN.20170705.EPIPSAMMON.1,PRIN.20170705.EPIPSAMMON.1,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
03f59532-207e-42e1-afb1-e18f24771e2e,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T16:28:00Z,PRIN.20170705.EPIPSAMMON.2,PRIN.20170705.EPIPSAMMON.2,NA,AFDM,129,NA,3,0.003,NA,NA,NA,NA,NA,Used pipette that had trace of another sample,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
ab338c0e-e568-47e4-a45b-8d0d3bb32235,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T19:45:00Z,PRIN.20170705.EPIPSAMMON.4,PRIN.20170705.EPIPSAMMON.4,NA,taxonomy,132,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
ed5974bb-9a21-4ac0-b0b2-80ae26e6402e,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T14:52:00Z,PRIN.20170705.EPILITHON.3,PRIN.20170705.EPILITHON.3,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
b277acd8-cda5-42a2-9829-2a400595c661,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T14:15:00Z,PRIN.20170705.EPILITHON.2,PRIN.20170705.EPILITHON.2,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
3d54cacf-f416-465f-8378-ace3373c2837,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T19:45:00Z,PRIN.20170705.EPIPSAMMON.4,PRIN.20170705.EPIPSAMMON.4,NA,AFDM,132,NA,3,0.0025,NA,NA,NA,NA,NA,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
abe75de7-d16e-4bdc-bef8-ca6653f18960,D11,PRIN,PRIN.AOS.S2,2017-07-05T14:49:00Z,2017-07-06T21:39:00Z,PRIN.20170705.SESTON.1,PRIN.20170705.SESTON.1,NA,AFDM,6000,NA,300,7e-4,NA,NA,NA,NA,NA,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
1b40920f-dd14-4e7e-93c6-47e9611af86b,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T13:16:00Z,PRIN.20170705.EPILITHON.1,PRIN.20170705.EPILITHON.1,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
ff6f90a6-5685-423d-91d8-04b85c66f765,D11,PRIN,PRIN.AOS.reach,2017-07-05T14:49:00Z,2017-07-06T20:19:00Z,PRIN.20170705.EPIPSAMMON.5,PRIN.20170705.EPIPSAMMON.5,NA,AFDM,125,NA,3,0.0012,NA,NA,NA,NA,NA,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T050937Z,RELEASE-2024
06313e98-e777-4d96-9565-698fd2bffe84,D11,PRIN,PRIN.AOS.reach,2017-10-26T13:59:00Z,2017-10-27T13:29:00Z,PRIN.20171026.EPILITHON.1,PRIN.20171026.EPILITHON.1,NA,AFDM,128,NA,6,6e-4,NA,NA,NA,NA,NA,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T055029Z,RELEASE-2024
a2443758-d426-41f0-b192-475b32906f0d,D11,PRIN,PRIN.AOS.S2,2017-10-26T13:59:00Z,2017-10-27T18:01:00Z,PRIN.20171026.SESTON.1,PRIN.20171026.SESTON.1,NA,taxonomy,6000,1000,NA,NA,NA,NA,NA,Lugol's iodine,20,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T055029Z,RELEASE-2024
93a9b184-a654-476f-a54e-a639d4342e59,D11,PRIN,PRIN.AOS.reach,2017-10-26T13:59:00Z,2017-10-27T17:15:00Z,PRIN.20171026.EPIPSAMMON.5,PRIN.20171026.EPIPSAMMON.5,NA,AFDM,125,NA,6,0.0024,NA,NA,NA,NA,NA,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T055029Z,RELEASE-2024
cbdf7762-13a8-444f-b3ab-8dc14a8a400b,D11,PRIN,PRIN.AOS.reach,2017-10-26T13:59:00Z,2017-10-27T14:37:00Z,PRIN.20171026.EPILITHON.2,PRIN.20171026.EPILITHON.2,NA,AFDM,125,NA,6,2e-4,NA,NA,NA,NA,NA,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T055029Z,RELEASE-2024
fbfd7320-69ee-4668-b666-c918bd8e55bb,D11,PRIN,PRIN.AOS.reach,2017-10-26T13:59:00Z,2017-10-27T15:40:00Z,PRIN.20171026.EPIPSAMMON.2,PRIN.20171026.EPIPSAMMON.2,NA,taxonomy,141,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T055029Z,RELEASE-2024
f9e05b46-292c-4a93-9c85-c4bfc10292c4,D11,PRIN,PRIN.AOS.reach,2017-10-26T13:59:00Z,2017-10-27T16:45:00Z,PRIN.20171026.EPIPSAMMON.4,PRIN.20171026.EPIPSAMMON.4,NA,taxonomy,147,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T055029Z,RELEASE-2024
34cc2225-3270-44ac-be34-1ad3996854f4,D11,PRIN,PRIN.AOS.reach,2017-10-26T13:59:00Z,2017-10-27T16:15:00Z,PRIN.20171026.EPIPSAMMON.3,PRIN.20171026.EPIPSAMMON.3,NA,AFDM,134,NA,6,0.0015,NA,NA,NA,NA,NA,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T055029Z,RELEASE-2024
a5e8d81e-5d09-4ec6-8907-eba3126657d8,D11,PRIN,PRIN.AOS.reach,2017-10-26T13:59:00Z,2017-10-27T13:29:00Z,PRIN.20171026.EPILITHON.1,PRIN.20171026.EPILITHON.1,NA,taxonomy,128,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T055029Z,RELEASE-2024
67672714-af1e-4d17-abc8-6d50cee74e9b,D11,PRIN,PRIN.AOS.reach,2017-10-26T13:59:00Z,2017-10-27T14:37:00Z,PRIN.20171026.EPILITHON.2,PRIN.20171026.EPILITHON.2,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T055029Z,RELEASE-2024
00df41dd-9e26-4148-8007-c6348bb3bd4d,D11,PRIN,PRIN.AOS.reach,2017-10-26T13:59:00Z,2017-10-27T14:11:00Z,PRIN.20171026.EPIPSAMMON.1,PRIN.20171026.EPIPSAMMON.1,NA,AFDM,131,NA,6,7e-4,NA,NA,NA,NA,NA,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T055029Z,RELEASE-2024
25e4707d-85e7-469c-b8e9-fe830ecb5480,D11,PRIN,PRIN.AOS.reach,2017-10-26T13:59:00Z,2017-10-27T17:15:00Z,PRIN.20171026.EPIPSAMMON.5,PRIN.20171026.EPIPSAMMON.5,NA,taxonomy,125,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T055029Z,RELEASE-2024
54ac4b18-8eb1-437d-8065-b19f0fdf5de8,D11,PRIN,PRIN.AOS.reach,2017-10-26T13:59:00Z,2017-10-27T16:45:00Z,PRIN.20171026.EPIPSAMMON.4,PRIN.20171026.EPIPSAMMON.4,NA,AFDM,147,NA,6,8e-4,NA,NA,NA,NA,NA,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T055029Z,RELEASE-2024
c39a1111-b37f-4c6b-9167-00540077ef23,D11,PRIN,PRIN.AOS.S2,2017-10-26T13:59:00Z,2017-10-27T18:01:00Z,PRIN.20171026.SESTON.1,PRIN.20171026.SESTON.1,NA,AFDM,6000,NA,600,0,NA,NA,NA,NA,NA,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T055029Z,RELEASE-2024
e5a6a6a4-ff74-4609-97a4-131ee44baceb,D11,PRIN,PRIN.AOS.reach,2017-10-26T13:59:00Z,2017-10-27T14:11:00Z,PRIN.20171026.EPIPSAMMON.1,PRIN.20171026.EPIPSAMMON.1,NA,taxonomy,131,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T055029Z,RELEASE-2024
5a7d18b7-9add-44d3-8d17-3d49d5fabc55,D11,PRIN,PRIN.AOS.reach,2017-10-26T13:59:00Z,2017-10-27T16:15:00Z,PRIN.20171026.EPIPSAMMON.3,PRIN.20171026.EPIPSAMMON.3,NA,taxonomy,134,60,NA,NA,NA,NA,NA,glutaraldehyde,1.2,NA,Lhostert@battelleecology.org,szaunbrecher@battelleecology.org,OK,NA,NA,20231227T055029Z,RELEASE-2024
