siteID,namedLocation,year,month,n_samples,n_taxa,mean_body_length,sd_body_length,max_body_length,mean_body_width,mean_count_per_liter,temp_mean_monthly,temp_sd_monthly,temp_max_monthly,temp_min_monthly,n_days_temp
TOOK,TOOK.AOS.littoral2,2022,8,10,10,0.77,NA,0.8099999999999999,0.060000000000000005,1.1972222222222222,10.055406438777428,0.8005214725192233,12.73,8.78,29
TOOK,TOOK.AOS.littoral3,2022,8,8,8,0.69875,NA,0.72625,0.061,0.17708333333333331,10.055406438777428,0.8005214725192233,12.73,8.78,29
TOOK,TOOK.AOS.buoy.c0,2022,9,7,7,1.0614285714285714,NA,1.09,0.05,1.0876506334328973,8.629614583333334,0.7167557359832397,10.12,7.29,20
TOOK,TOOK.AOS.littoral2,2022,9,8,8,0.9225,NA,0.935,0.04666666666666667,0.2951388888888889,8.629614583333334,0.7167557359832397,10.12,7.29,20
TOOK,TOOK.AOS.littoral3,2022,9,8,8,0.931875,NA,0.9662499999999999,0.06166666666666667,0.16319444444444445,8.629614583333334,0.7167557359832397,10.12,7.29,20
TOOK,TOOK.AOS.buoy.c1,2023,7,19,13,0.6510526315789473,NA,0.6878947368421052,0.07250000000000001,0.7148793566681027,14.087017052342665,2.798680144654513,19.8,9.44,31
TOOK,TOOK.AOS.littoral2,2023,7,16,11,0.6334375,NA,0.70875,0.069625,1.3602430555555556,14.087017052342665,2.798680144654513,19.8,9.44,31
TOOK,TOOK.AOS.littoral3,2023,7,14,11,0.3925,NA,0.4514285714285714,0.06833333333333333,0.36904761904761907,14.087017052342665,2.798680144654513,19.8,9.44,31
TOOK,TOOK.AOS.buoy.c0,2023,9,9,9,0.8944444444444445,NA,0.9388888888888889,0.06375,0.5607626371865737,7.803946078431373,0.9849159213495123,9.92,6.55,17
TOOK,TOOK.AOS.littoral2,2023,9,8,8,0.875,NA,0.8937499999999999,0.06333333333333334,0.9322916666666667,7.803946078431373,0.9849159213495123,9.92,6.55,17
TOOK,TOOK.AOS.littoral3,2023,9,9,9,0.5072222222222222,NA,0.5277777777777778,0.061399999999999996,0.21511922881785894,7.803946078431373,0.9849159213495123,9.92,6.55,17
TOOK,TOOK.AOS.buoy.c1,2024,6,14,14,0.21321428571428572,NA,0.2507142857142857,0.08666666666666667,0.6715237742635003,11.993821022727275,0.1711861937711279,12.79,10.63,4
TOOK,TOOK.AOS.littoral2,2024,6,10,10,0.30200000000000005,NA,0.43100000000000005,0.07625,1.5222222222222224,11.993821022727275,0.1711861937711279,12.79,10.63,4
TOOK,TOOK.AOS.littoral3,2024,6,17,17,0.2252941176470588,NA,0.26823529411764707,0.10615384615384615,1.4379084967320261,11.993821022727275,0.1711861937711279,12.79,10.63,4
TOOK,TOOK.AOS.buoy.c1,2024,8,7,7,0.41785714285714287,NA,0.5242857142857142,0.16999999999999998,1.510361784334387,11.003559540150995,1.4238987710408797,13.53,8.59,31
TOOK,TOOK.AOS.littoral2,2024,8,15,15,0.357,NA,0.3926666666666667,0.10800000000000001,0.9851851851851852,11.003559540150995,1.4238987710408797,13.53,8.59,31
TOOK,TOOK.AOS.littoral3,2024,8,11,11,0.44,NA,0.5372727272727272,0.065,0.23484848484848486,11.003559540150995,1.4238987710408797,13.53,8.59,31
TOOK,TOOK.AOS.buoy.c0,2024,9,7,7,0.4185714285714286,NA,0.5328571428571429,0.104,2.8320115356885363,7.610196231319039,0.41125410621010994,9.03,7.03,18
TOOK,TOOK.AOS.littoral2,2024,9,7,7,0.42642857142857143,NA,0.5271428571428571,0.060000000000000005,3.682539682539683,7.610196231319039,0.41125410621010994,9.03,7.03,18
TOOK,TOOK.AOS.littoral3,2024,9,8,8,0.44625,NA,0.47124999999999995,0.062,0.3541666666666667,7.610196231319039,0.41125410621010994,9.03,7.03,18
