siteID,horizontalPosition,verticalPosition,date,max_DO_sat,mean_DO_sat,min_DO_sat
LIRO,103,100,2022-09-17,97.32,91.89502024291498,85.7
LIRO,103,100,2022-09-18,97.44,94.444388185654,87.42
LIRO,103,100,2022-09-19,97.91,93.73921739130435,86.85
LIRO,103,100,2022-09-20,98.68,94.80512096774194,88.18
LIRO,103,100,2022-09-21,98.51,96.1123076923077,91.77
LIRO,103,100,2022-09-22,95.28,89.99846774193549,85.51
LIRO,103,100,2022-09-23,90.79,86.47068825910931,81.58
LIRO,103,100,2022-09-24,87.27,84.69872950819672,82.01
LIRO,103,100,2022-09-25,84.6,82.64514170040486,78.6
LIRO,103,100,2022-09-26,83.38,81.39114155251141,79.52
LIRO,103,100,2022-09-27,83.49,81.65042857142858,79.16
LIRO,103,100,2022-09-28,85.76,81.4201872659176,76.33
LIRO,103,100,2022-09-29,86.84,82.7074449339207,78.78
LIRO,103,100,2022-09-30,90.03,84.79544401544402,78.98
LIRO,103,100,2022-10-01,91.44,87.15041984732825,81.29
LIRO,103,100,2022-10-02,93.65,89.26498023715415,82.34
LIRO,103,100,2022-10-03,95.81,92.2342914979757,79.13
LIRO,103,100,2022-10-04,96.19,93.68633136094674,86.19
LIRO,103,100,2022-10-05,98.93,95.935,93.33
LIRO,103,100,2022-10-06,98.04,95.35848101265823,91.84
LIRO,103,100,2022-10-07,92.4,88.24296296296296,86.1
LIRO,103,100,2022-10-08,88.16,85.03328358208955,82.2
LIRO,103,100,2022-10-09,88.39,85.49479400749064,79.44
LIRO,103,100,2022-10-10,88.79,85.36743083003952,80.95
LIRO,103,100,2022-10-11,90.49,85.90044943820224,78.06
LIRO,103,100,2022-10-12,91.13,89.72934272300469,83.42
LIRO,103,100,2022-10-13,90.52,85.72692307692307,77.29
LIRO,103,100,2022-10-14,83.04,81.08563432835821,76.28
LIRO,103,100,2022-10-15,80.74,79.35902527075812,74.78
LIRO,103,100,2022-10-16,80.68,78.97767272727273,75.9
LIRO,103,100,2022-10-17,80.81,79.6369288389513,78.71
LIRO,103,100,2022-10-18,81.51,80.33177121771217,78.52
LIRO,103,100,2022-10-19,83.09,80.93838709677419,79.49
LIRO,103,100,2022-10-20,84.88,81.49426356589147,79.72
LIRO,103,100,2022-10-21,87.24,83.4191726618705,80.3
LIRO,103,100,2022-10-22,91.28,85.47358974358974,79.56
LIRO,103,100,2022-10-23,96.19,90.00798479087453,78.91
LIRO,103,100,2022-10-24,97.27,94.00295546558705,74.66
LIRO,103,100,2022-10-25,97.7,94.19638554216867,72.23
LIRO,103,100,2022-10-26,96.62,91.99273092369478,71.52
LIRO,103,100,2022-10-27,92.39,88.47596774193548,71.28
LIRO,103,100,2022-10-28,92.44,90.49185483870967,73.84
LIRO,103,100,2022-10-29,93.67,90.78881355932204,87.12
LIRO,103,100,2022-10-30,94.9,91.43674509803921,86.07
LIRO,103,100,2022-10-31,95.2,92.00235294117647,85.38
LIRO,103,100,2022-11-01,94.63,91.83339130434783,85.66
LIRO,103,100,2022-11-02,95.83,92.8242735042735,81.41
LIRO,103,100,2022-11-03,95.74,94.41833333333334,89.06
LIRO,103,100,2023-05-09,103.97,97.32240963855422,54.43
LIRO,103,100,2023-05-10,106.98,100.0164,53.78
LIRO,103,100,2023-05-11,108.45,103.57920353982301,53.56
LIRO,103,100,2023-05-12,108.22,104.90576036866359,53.37
LIRO,103,100,2023-05-13,108.88,104.71180412371135,48.24
LIRO,103,100,2023-05-14,109.68,69.56333333333333,46.13
LIRO,103,100,2023-05-15,112.81,107.9392,103.53
LIRO,103,100,2023-05-16,112.96,108.38372197309417,49.4
LIRO,103,100,2023-05-17,111.84,108.47,53.29
LIRO,103,100,2023-05-18,111.74,108.32304147465437,105.22
LIRO,103,100,2023-05-19,110.06,107.30936936936936,105.06
LIRO,103,100,2023-05-20,113.85,109.74491228070175,107.43
LIRO,103,100,2023-05-21,117.04,111.41176211453744,108.2
LIRO,103,100,2023-05-22,116.33,112.21114035087719,108.69
LIRO,103,100,2023-05-23,115.57,112.02765765765766,109.47
LIRO,103,100,2023-05-24,115.84,109.7767248908297,107.75
LIRO,103,100,2023-05-25,109.69,107.31179640718562,105.29
LIRO,103,100,2023-05-26,111.2,111.2,111.2
LIRO,103,100,2023-05-27,111.66,109.27211111111112,105.7
LIRO,103,100,2023-05-28,112.02,108.26028846153847,105.56
LIRO,103,100,2023-05-29,111.91,107.12545454545455,105.54
LIRO,103,100,2023-05-30,109.25,106.61304347826086,104.13
LIRO,103,100,2023-05-31,108.73,106.16794520547946,103.19
LIRO,103,100,2023-06-01,110.91,106.42533333333333,103.1
LIRO,103,100,2023-06-02,108.89,105.77733333333333,103
LIRO,103,100,2023-06-03,109.37,105.91754385964913,100.22
LIRO,103,100,2023-06-04,110.63,105.19893805309735,99.02
LIRO,103,100,2023-06-05,110.04,105.5207476635514,100.24
LIRO,103,100,2023-06-06,106.64,105.94500000000001,104.95
LIRO,103,100,2023-06-07,106.43,104.48267942583732,101.75
LIRO,103,100,2023-06-08,107.41,103.66432748538011,101.2
LIRO,103,100,2023-06-09,107.1,102.68565573770492,0
LIRO,103,100,2023-06-10,107.68,103.57438016528926,101.83
LIRO,103,100,2023-06-11,105.07,102.31318181818182,100.34
LIRO,103,100,2023-06-12,105.05,94.05363636363636,0
LIRO,103,100,2023-06-13,102.95,95.71555555555555,0
LIRO,103,100,2023-06-14,106.55,100.14219512195122,2.6
LIRO,103,100,2023-06-15,104.53,98.20045454545455,0
LIRO,103,100,2023-06-16,106.62,90.16507246376811,0
LIRO,103,100,2023-06-17,108.89,94.29225,0
LIRO,103,100,2023-06-18,109.43,106.01830357142858,3.09
LIRO,103,100,2023-06-19,109.48,105.59357142857142,101.63
LIRO,103,100,2023-06-20,112.41,107.25563909774436,102.5
LIRO,103,100,2023-06-21,112.36,107.58420454545454,100.89
LIRO,103,100,2023-06-22,113.16,107.04351351351352,0
LIRO,103,100,2023-06-23,112.31,108.00785714285715,103.61
LIRO,103,100,2023-06-24,109.09,104.8014358974359,100.09
LIRO,103,100,2023-06-25,110.68,103.58096551724138,100.75
LIRO,103,100,2023-06-26,106.16,100.01344827586207,3.09
LIRO,103,100,2023-06-27,106.27,101.72865384615385,2.87
LIRO,103,100,2023-06-28,108.87,101.84410071942446,3.02
LIRO,103,100,2023-06-29,104.61,98.20634615384616,0
LIRO,103,100,2023-06-30,103.06,99.89431372549019,95.79
LIRO,103,100,2023-07-01,103.6,100.10928888888888,96
LIRO,103,100,2023-07-02,103.26,99.78593886462882,96.26
LIRO,103,100,2023-07-03,105.17,100.69067264573991,97.41
LIRO,103,100,2023-07-04,103.94,100.74903765690377,97.79
LIRO,103,100,2023-07-05,105.33,100.38794117647059,96.85
LIRO,103,100,2023-07-06,105.44,98.71103734439833,96.35
LIRO,103,100,2023-07-07,100.2,97.36615384615385,93.78
LIRO,103,100,2023-07-08,101.38,98.74474178403756,95.95
LIRO,103,100,2023-07-09,101.52,98.0468,95.31
LIRO,103,100,2023-07-10,101.88,99.16763157894736,96.81
LIRO,103,100,2023-07-11,103.88,99.1105701754386,95.94
LIRO,103,100,2023-07-12,104.23,100.81719298245613,97.1
LIRO,103,100,2023-07-13,104.91,101.33609649122808,97.82
LIRO,103,100,2023-07-14,107.29,103.3601282051282,100.48
LIRO,103,100,2023-07-15,107.06,104.3523111111111,100.88
LIRO,103,100,2023-07-16,107.52,104.22290043290043,98.5
LIRO,103,100,2023-07-17,106.74,103.2213063063063,100.19
LIRO,103,100,2023-07-18,107.95,103.52112107623319,98.35
LIRO,103,100,2023-07-19,107.91,104.85762711864406,99.83
LIRO,103,100,2023-07-20,108.1,104.06034334763949,100.27
LIRO,103,100,2023-07-21,111.02,103.73858974358974,96.31
LIRO,103,100,2023-07-22,111.55,107.03252252252253,99.91
LIRO,103,100,2023-07-23,113.57,108.37936440677966,3.66
LIRO,103,100,2023-07-24,114.24,109.18012931034482,103.78
LIRO,103,100,2023-07-25,113.29,109.21312775330397,4.02
LIRO,103,100,2023-07-26,114.84,109.12651063829787,3.73
LIRO,103,100,2023-07-27,117.14,107.87076576576577,98.94
LIRO,103,100,2023-07-28,113.32,106.88008810572687,100.83
LIRO,103,100,2023-07-29,112.82,107.46560747663551,99.12
LIRO,103,100,2023-07-30,115.5,107.10083700440529,99.96
LIRO,103,100,2023-07-31,111.96,106.91823275862069,101.27
LIRO,103,100,2023-08-01,111.02,107.45323404255319,102.31
LIRO,103,100,2023-08-02,112.28,108.30056277056278,101.92
LIRO,103,100,2023-08-03,114.3,108.64334905660377,4.57
LIRO,103,100,2023-08-04,114.53,108.55358156028369,104.44
LIRO,103,100,2023-08-05,111.05,107.6172,4.23
LIRO,103,100,2023-08-06,112.57,105.98586776859504,4.1
LIRO,103,100,2023-08-07,108.67,104.47386554621849,4
LIRO,103,100,2023-08-08,108.54,102.69044444444444,4.08
LIRO,103,100,2023-08-09,106.22,101.46881578947368,3.94
LIRO,103,100,2023-08-10,104.77,98.82130801687764,3.94
LIRO,103,100,2023-08-11,103.68,98.06276859504132,3.8
LIRO,103,100,2023-08-12,103.67,97.33516393442623,3.82
LIRO,103,100,2023-08-13,104.44,98.153179916318,3.94
LIRO,103,100,2023-08-14,104.39,99.08341880341881,4.13
LIRO,103,100,2023-08-15,106.88,99.9035593220339,4.12
LIRO,103,100,2023-08-16,107.59,102.14114406779662,4.22
LIRO,103,100,2023-08-17,107.22,101.14236051502147,3.88
LIRO,103,100,2023-08-18,107.97,100.42470085470086,4.07
LIRO,103,100,2023-08-19,109.06,103.08760162601627,4.02
LIRO,103,100,2023-08-20,111.09,104.90324894514768,4.13
LIRO,103,100,2023-08-21,109.74,105.705,4.51
LIRO,103,100,2023-08-22,108.15,104.30804081632652,4.12
LIRO,103,100,2023-08-23,108.25,101.90811158798283,4.22
LIRO,103,100,2023-08-24,108.23,102.98372807017545,4.31
LIRO,103,100,2023-08-25,108.86,103.12087719298246,4.29
LIRO,103,100,2023-08-26,108.08,103.75380753138076,4.12
LIRO,103,100,2023-08-27,108.35,101.82556034482758,4.46
LIRO,103,100,2023-08-28,109.34,103.0203813559322,4.61
LIRO,103,100,2023-08-29,108.06,104.12978632478632,4.47
LIRO,103,100,2023-08-30,109.32,103.04418719211823,4.88
LIRO,103,100,2023-08-31,109.2,103.71850877192982,4.44
LIRO,103,100,2023-09-01,109.09,103.31135021097046,4.42
LIRO,103,100,2023-09-02,108.7,103.33329218106996,4.11
LIRO,103,100,2023-09-03,109.98,103.41126086956521,4.32
LIRO,103,100,2023-09-04,108.98,102.3061224489796,0
LIRO,103,100,2023-09-05,108.25,102.77724137931034,0
LIRO,103,100,2023-09-06,104.56,92.13525862068965,0
LIRO,103,100,2023-09-07,104.38,71.16703703703703,0
LIRO,103,100,2023-09-08,96.91,62.54179487179487,0
LIRO,103,100,2023-09-09,97.54,73.78175,0
LIRO,103,100,2023-09-10,97.66,73.05358024691358,0
LIRO,103,100,2023-09-11,96.16,69.91619718309859,0
LIRO,103,100,2023-09-12,93.49,66.96208333333334,0
LIRO,103,100,2023-09-13,88.9,62.73,0
LIRO,103,100,2023-09-14,89.29,58.941898734177215,0
LIRO,103,100,2023-09-15,89.17,62.25258064516129,0
LIRO,103,100,2023-09-16,87.77,49.24287356321839,0
LIRO,103,100,2023-09-17,87.71,31.192888888888884,0
LIRO,103,100,2023-09-18,86.07,43.98139534883721,0
LIRO,103,100,2023-09-19,86.69,52.380112359550566,0
LIRO,103,100,2023-09-20,90.73,48.006436781609196,0
LIRO,103,100,2023-09-21,91.22,40.916666666666664,0
LIRO,103,100,2023-09-22,94.54,75.2430303030303,0
LIRO,103,100,2023-09-23,94.05,63.08413793103448,0
LIRO,103,100,2023-09-24,92.95,58.23142857142857,0
LIRO,103,100,2023-09-25,92.47,53.126875,0
LIRO,103,100,2023-09-26,90,38.71932584269663,0
LIRO,103,100,2023-09-27,89.48,76.0652,0
LIRO,103,100,2023-09-28,88.75,84.40808163265307,4.41
LIRO,103,100,2023-09-29,88.54,83.58103448275862,4.18
LIRO,103,100,2023-09-30,86.78,82.95113821138212,4.21
LIRO,103,100,2023-10-01,93.13,85.78654166666666,4.27
LIRO,103,100,2023-10-02,95.49,89.8098347107438,4.5
LIRO,103,100,2023-10-03,95.79,90.46846774193548,4.4
LIRO,103,100,2023-10-04,95.35,90.92817427385891,4.3
LIRO,103,100,2023-10-05,93.89,89.06097457627119,4.28
LIRO,103,100,2023-10-06,90.08,83.91638655462185,4.3
LIRO,103,100,2023-10-07,84.11,81.6579012345679,4.71
LIRO,103,100,2023-10-08,83.26,81.14279352226721,77.59
LIRO,103,100,2023-10-09,81.96,79.5516,75.7
LIRO,103,100,2023-10-10,80.1,78.81794354838709,75
LIRO,103,100,2023-10-11,80.34,78.39911646586346,73.35
LIRO,103,100,2023-10-12,80.17,78.19546511627907,75.33
LIRO,103,100,2023-10-13,79.9,77.83332,75.43
LIRO,103,100,2023-10-14,80.83,78.02003891050583,74.78
LIRO,103,100,2023-10-15,81.21,79.37521568627452,74.61
LIRO,103,100,2023-10-16,81.69,80.6043253968254,78.32
LIRO,103,100,2023-10-17,83.88,80.50498039215687,76.62
LIRO,103,100,2023-10-18,84.43,81.89046511627907,75.72
LIRO,103,100,2023-10-19,85.33,82.97606299212599,74.49
LIRO,103,100,2023-10-20,84.34,82.26333333333334,75.51
LIRO,103,100,2023-10-21,82.81,80.4839534883721,75.95
LIRO,103,100,2023-10-22,81.14,79.79908396946564,75.49
LIRO,103,100,2023-10-23,81.08,79.33315789473684,73.83
LIRO,103,100,2023-10-24,83.58,79.42964566929133,75.23
LIRO,103,100,2023-10-25,82.32,80.2584126984127,75.73
LIRO,103,100,2023-10-26,82.14,80.5287109375,75.19
LIRO,103,100,2023-10-27,82.72,80.81914634146341,75.03
LIRO,103,100,2023-10-28,82.24,79.04736641221375,75.9
LIRO,103,100,2023-10-29,78.88,77.29473484848485,72.6
LIRO,103,100,2023-10-30,77.62,76.7357037037037,73.34
LIRO,103,100,2023-10-31,79.59,76.93838129496403,74.96
LIRO,103,100,2023-11-01,79.26,77.16065454545455,75.61
LIRO,103,100,2023-11-02,78.63,77.48597826086956,76.28
LIRO,103,100,2023-11-03,79.36,77.74131386861313,75.26
LIRO,103,100,2023-11-04,79.89,78.21136200716846,76.42
LIRO,103,100,2023-11-05,79.99,78.52652671755725,76.38
LIRO,103,100,2023-11-06,81.39,79.6221923076923,76.08
LIRO,103,100,2023-11-07,81.07,79.93914498141264,76.24
LIRO,103,100,2023-11-08,80.67,79.87167272727272,77.46
LIRO,103,100,2023-11-09,81.01,79.92569892473118,79.4
LIRO,103,100,2023-11-10,81.48,80.48924731182795,79.87
LIRO,103,100,2023-11-11,81.2,80.57135135135135,79.3
LIRO,103,100,2023-11-12,82.59,81.12897163120567,80.39
LIRO,103,100,2024-03-15,83.62,83.10366666666667,82.68
LIRO,103,100,2024-03-18,88.13,87.20869565217392,86.06
LIRO,103,100,2024-03-19,89.51,83.33009523809524,0
LIRO,103,100,2024-03-20,91.01,79.89945945945946,0
LIRO,103,100,2024-03-21,92.98,75.30443298969072,0
LIRO,103,100,2024-03-22,92.98,75.34320512820513,0
LIRO,103,100,2024-03-23,93.69,84.22015384615385,0
LIRO,103,100,2024-03-24,94.11,75.29795454545454,0
LIRO,103,100,2024-03-25,95.71,92.43287671232876,0
LIRO,103,100,2024-03-26,93.19,85.28337662337663,0
LIRO,103,100,2024-03-27,94.33,79.70071428571428,0
LIRO,103,100,2024-03-28,96.72,82.11095238095238,0
LIRO,103,100,2024-03-29,99.45,85.12247191011235,0
LIRO,103,100,2024-03-30,99.21,95.23838235294117,0
LIRO,103,100,2024-03-31,100.26,80.10354430379746,0
LIRO,103,100,2024-04-01,100.32,90.04365384615384,0
LIRO,103,100,2024-04-02,100.27,90.76,0
LIRO,103,100,2024-04-03,100.14,86.57421686746989,0
LIRO,103,100,2024-04-04,95.95,91.46021978021977,0
LIRO,103,100,2024-04-05,95.98,86.55166666666666,0
LIRO,103,100,2024-04-08,99.83,93.86882352941177,0
LIRO,103,100,2024-04-09,100.58,94.36145695364239,0
LIRO,103,100,2024-04-10,104.73,99.47038314176245,89.77
LIRO,103,100,2024-04-11,105.94,102.61206896551724,91.16
LIRO,103,100,2024-04-12,105.99,103.11742307692307,89.94
LIRO,103,100,2024-04-13,106.79,102.91545098039215,90.4
LIRO,103,100,2024-04-14,110.82,106.4515873015873,96.56
LIRO,103,100,2024-04-15,110.49,107.47046082949309,97.81
LIRO,103,100,2024-04-16,110.67,108.56939271255061,101.85
LIRO,103,100,2024-04-17,109.61,106.59510288065843,104.16
LIRO,103,100,2024-04-18,107.05,105.09676113360324,102.54
LIRO,103,100,2024-04-19,106.47,104.53627530364372,100.81
LIRO,103,100,2024-04-20,104.32,102.78975806451614,100.95
LIRO,103,100,2024-04-21,105.82,102.55035714285714,99.8
LIRO,103,100,2024-04-22,105.85,103.54055118110236,96.77
LIRO,103,100,2024-04-23,105.51,104.19860557768925,94.44
LIRO,103,100,2024-04-24,108.52,103.83524193548386,98.29
LIRO,103,100,2024-04-25,109.39,105.53587301587302,101.8
LIRO,103,100,2024-04-26,108.96,106.50893280632411,98.3
LIRO,103,100,2024-04-27,107.08,105.19582089552239,104.37
LIRO,103,100,2024-04-28,105.31,104.16007092198582,102.51
LIRO,103,100,2024-04-29,105.27,103.41996254681648,101.78
LIRO,103,100,2024-04-30,107.86,104.47198380566802,101.67
LIRO,103,100,2024-05-01,107.5,105.9472619047619,100.91
LIRO,103,100,2024-05-02,107.43,105.6354513888889,104.9
LIRO,103,100,2024-05-03,110.02,105.93541666666667,104.12
LIRO,103,100,2024-05-04,109.21,107.04652777777778,105.78
LIRO,103,100,2024-05-05,110.62,106.79986111111111,104.35
LIRO,103,100,2024-05-06,110.48,107.95516,105.86
LIRO,103,100,2024-05-07,110.83,106.99879377431907,102.99
LIRO,103,100,2024-05-08,108.48,105.35995983935743,101.87
LIRO,103,100,2024-05-09,109.06,105.76367346938775,102.86
LIRO,103,100,2024-05-10,109,105.20825203252032,103.06
LIRO,103,100,2024-05-11,107.41,104.17344398340249,101.36
LIRO,103,100,2024-05-12,107.32,104.14788617886178,101.76
LIRO,103,100,2024-05-13,107.9,104.98142857142857,102.11
LIRO,103,100,2024-05-14,107.14,104.63048780487804,102.38
LIRO,103,100,2024-05-15,108.25,104.58289795918367,101.76
LIRO,103,100,2024-05-16,107.97,104.40775100401606,102.34
LIRO,103,100,2024-05-17,106.23,102.41825203252033,99.47
LIRO,103,100,2024-05-18,106.64,104.24371900826446,99.62
LIRO,103,100,2024-05-19,106.64,103.99052845528455,100.53
LIRO,103,100,2024-05-20,106.42,103.68949579831933,100.49
LIRO,103,100,2024-05-21,105.55,103.60443089430895,100.65
LIRO,103,100,2024-05-22,104.25,101.07709543568465,97.8
LIRO,103,100,2024-05-23,106.84,101.5415918367347,98.42
LIRO,103,100,2024-05-24,107.58,103.33776422764228,99.13
LIRO,103,100,2024-05-25,106.45,102.96353658536586,99.27
LIRO,103,100,2024-05-26,105.87,103.96178861788619,100.5
LIRO,103,100,2024-05-27,106,103.3072268907563,98.62
LIRO,103,100,2024-05-28,105.44,103.18337398373984,97.99
LIRO,103,100,2024-05-29,106.71,102.63270491803279,98.95
LIRO,103,100,2024-05-30,107.2,104.15251028806584,100.13
LIRO,103,100,2024-05-31,107.26,103.85349593495935,100.65
LIRO,103,100,2024-06-01,105.18,102.54331983805668,99.38
LIRO,103,100,2024-06-02,110.12,102.47189516129032,98.07
LIRO,103,100,2024-06-03,109.06,103.59894736842105,97.78
LIRO,103,100,2024-06-04,107.71,103.4391129032258,97.53
LIRO,103,100,2024-06-05,107.3,103.02446280991735,97.57
LIRO,103,100,2024-06-06,105.87,101.0564,96.99
LIRO,103,100,2024-06-07,103.41,99.98112,95.89
LIRO,103,100,2024-06-08,103.06,99.97543650793651,95.22
LIRO,103,100,2024-06-09,102.82,98.70305555555555,95.07
LIRO,103,100,2024-06-10,103.25,97.54960317460318,92.59
LIRO,103,100,2024-06-11,102.69,98.54458167330678,93.56
LIRO,103,100,2024-06-12,101.79,97.54289682539682,92.81
LIRO,103,100,2024-06-13,104.55,100.37319444444445,97.81
LIRO,103,100,2024-06-14,105.98,101.12684210526315,91.98
LIRO,103,100,2024-06-15,107.6,102.67934426229507,93.85
LIRO,103,100,2024-06-16,104.04,100.44047413793103,98.23
LIRO,103,100,2024-06-17,103.67,100.9050826446281,92.18
LIRO,103,100,2024-06-18,108.75,103.11460580912863,90.81
LIRO,103,100,2024-06-19,109.03,104.78688034188035,99.59
LIRO,103,100,2024-06-20,109.06,105.27897435897435,102.31
LIRO,103,100,2024-06-21,106.52,103.7113025210084,98.92
LIRO,103,100,2024-06-22,105.13,102.48079831932773,99.18
LIRO,103,100,2024-06-23,107.45,101.99555555555555,98.17
LIRO,103,100,2024-06-24,108.92,104.90102564102564,101.25
LIRO,103,100,2024-06-25,110.58,106.25921739130435,102.15
LIRO,103,100,2024-06-26,109.86,106.43757894736842,103.38
LIRO,103,100,2024-06-27,111.92,107.44625954198473,103.39
LIRO,103,100,2024-06-28,110.89,105.67860169491526,102.94
LIRO,103,100,2024-06-29,106.73,102.57743697478992,99.54
LIRO,103,100,2024-06-30,108.28,102.63974789915966,98.51
PRLA,103,100,2022-07-29,175.4,158.8,113.1
PRLA,103,100,2022-07-30,193.3,161.32068965517243,120.3
PRLA,103,100,2022-07-31,117.3,93.66733333333333,59.97
PRLA,103,100,2022-08-01,128.7,88.87091549295775,63.14
PRLA,103,100,2022-08-02,157.9,111.87255639097744,81.1
PRLA,103,100,2022-08-03,148.6,90.90894339622642,59.1
PRLA,103,100,2022-08-04,162.3,101.19908424908425,75.03
PRLA,103,100,2022-08-05,147.8,104.07367857142857,76.03
PRLA,103,100,2022-08-06,155.1,106.06780487804879,79.76
PRLA,103,100,2022-08-07,104.3,81.64344947735192,59.87
PRLA,103,100,2022-08-08,115.8,81.14207746478873,55.99
PRLA,103,100,2022-08-09,139.5,102.03073426573427,78.98
PRLA,103,100,2022-08-10,178,117.04848591549296,76.05
PRLA,103,100,2022-08-11,176.7,116.47881944444445,85.7
PRLA,103,100,2022-08-12,95.4,77.96864583333333,62.33
PRLA,103,100,2022-08-13,130.7,77.87880701754385,49.36
PRLA,103,100,2022-08-14,156.4,110.64199288256229,86
PRLA,103,100,2022-08-15,160.7,119.66584507042253,90.2
PRLA,103,100,2022-08-16,171.7,100.53598566308244,74.21
PRLA,103,100,2022-08-17,258.1,139.86043478260868,66.01
PRLA,103,100,2022-08-18,235.7,108.41284313725491,63.95
PRLA,103,100,2022-08-23,140.5,132.0431818181818,118.3
PRLA,103,100,2022-08-24,141.5,103.90024561403509,78.33
PRLA,103,100,2022-08-25,160.6,105.30377777777778,78.77
PRLA,103,100,2022-08-26,165.8,107.34929577464789,61.77
PRLA,103,100,2022-08-27,131.3,94.51554006968641,72.63
PRLA,103,100,2022-08-28,136.4,99.90655052264808,76.62
PRLA,103,100,2022-08-29,107,89.30585365853659,74.02
PRLA,103,100,2022-08-30,117.6,92.48985865724381,74.86
PRLA,103,100,2022-08-31,151,113.17446808510638,86.3
PRLA,103,100,2022-09-01,169.8,125.73416370106762,102.7
PRLA,103,100,2022-09-02,143,109.43824561403508,83.9
PRLA,103,100,2022-09-03,135.1,100.37617543859649,79.78
PRLA,103,100,2022-09-04,148.1,107.74599303135889,84
PRLA,103,100,2022-09-05,114.4,96.24634146341464,80.9
PRLA,103,100,2022-09-06,124,101.31045296167248,83.9
PRLA,103,100,2022-09-07,127.4,103.42727272727272,88.5
PRLA,103,100,2022-09-08,117.1,94.92926829268293,81.6
PRLA,103,100,2022-09-09,99,85.24282229965156,71.24
PRLA,103,100,2022-09-10,100.1,87.30922807017544,76.65
PRLA,103,100,2022-09-11,107.7,91.32727272727273,80.5
PRLA,103,100,2022-09-12,112.3,99.58951048951049,88.8
PRLA,103,100,2022-09-13,112.6,98.59756097560975,87.4
PRLA,103,100,2022-09-14,108.7,95.72867132867133,86.2
PRLA,103,100,2022-09-15,102.8,89.84070175438596,81.6
PRLA,103,100,2022-09-16,89.4,79.27672473867595,71.79
PRLA,103,100,2022-09-17,83.6,73.13405594405594,64.81
PRLA,103,100,2022-09-18,91.1,71.40832167832168,58.89
PRLA,103,100,2022-09-19,96.7,86.13671328671329,77.88
PRLA,103,100,2022-09-20,100.3,89.8487062937063,78.18
PRLA,103,100,2022-09-21,97.4,89.9,82
PRLA,103,100,2022-09-22,100.8,91.92118055555555,83.9
PRLA,103,100,2022-09-23,101.5,94.40316901408451,87.9
PRLA,103,100,2022-09-24,102.7,95.75121951219512,91
PRLA,103,100,2022-09-25,103,96.44947368421053,90.5
PRLA,103,100,2022-09-26,115.3,97.33658536585367,89.4
PRLA,103,100,2022-09-27,118.7,110.31770833333333,100
PRLA,103,100,2022-09-28,118.7,104.1531914893617,91.7
PRLA,103,100,2022-09-29,104.9,97.50731707317073,91.2
PRLA,103,100,2022-09-30,107.7,99.73414634146341,92.1
PRLA,103,100,2022-10-01,105.6,98.0940350877193,92.6
PRLA,103,100,2022-10-02,100.8,93.55261324041811,87.7
PRLA,103,100,2022-10-03,100.9,92.9773519163763,86.4
PRLA,103,100,2022-10-04,110,95.61637630662021,83.7
PRLA,103,100,2022-10-05,115.7,99.16689895470384,84.7
PRLA,103,100,2022-10-06,95.4,89.03125,83.2
PRLA,103,100,2022-10-07,92.4,86.18216783216783,81.3
PRLA,103,100,2022-10-08,90.4,86.196875,82.5
PRLA,103,100,2022-10-09,95.2,88.509375,85
PRLA,103,100,2022-10-10,95,91.41783216783217,87.7
PRLA,103,100,2022-10-11,95.6,91.57719298245614,87.9
PRLA,103,100,2022-10-12,93.5,89.08111888111888,85.9
PRLA,103,100,2022-10-13,88.9,85.9632867132867,83.3
PRLA,103,100,2022-10-14,89.3,87.16363636363636,85.3
PRLA,103,100,2022-10-15,91.1,88.17630662020906,86.3
PRLA,103,100,2022-10-16,91.7,89.59756097560975,87.7
PRLA,103,100,2022-10-17,91.9,89.92272727272727,88
PRLA,103,100,2022-10-18,92.2,90.03859649122808,87.5
PRLA,103,100,2022-10-19,93.6,91.1204861111111,89.7
PRLA,103,100,2022-10-20,95.4,92.89163763066202,91.2
PRLA,103,100,2022-10-21,95.5,94.02534722222222,92.2
PRLA,103,100,2022-10-22,95,93.2319298245614,91.6
PRLA,103,100,2022-10-23,95.3,92.5982638888889,89.8
PRLA,103,100,2022-10-24,94.9,91.95208333333333,89.6
PRLA,103,100,2022-10-25,89.6,87.15734265734265,85.1
PRLA,103,100,2022-10-26,89.7,87.5993031358885,85.7
PRLA,103,100,2022-10-27,92.2,89.4625,87.9
PRLA,103,100,2022-10-28,93.2,91.56933797909407,89.9
PRLA,103,100,2022-10-29,94.6,92.19407665505227,90.5
PRLA,103,100,2022-10-30,94.5,93.07979094076656,91.1
PRLA,103,100,2022-10-31,94.4,93.26107784431137,91.6
PRLA,103,100,2023-05-22,124.8,124.43636363636364,124.2
PRLA,103,100,2023-05-23,134.4,116.88683274021352,102.4
PRLA,103,100,2023-05-24,134.7,98.93671328671329,81.8
PRLA,103,100,2023-05-25,99.4,78.05473867595819,62.21
PRLA,103,100,2023-05-26,109.5,90.1198606271777,72.77
PRLA,103,100,2023-05-27,120.9,98.17298245614036,80.5
PRLA,103,100,2023-05-28,124.1,105.91263157894737,87.8
PRLA,103,100,2023-05-29,134.4,106.26363636363637,85.7
PRLA,103,100,2023-05-30,139.2,101.63859154929578,77.73
PRLA,103,100,2023-05-31,158.3,126.17471264367816,102
PRLA,103,100,2023-06-01,161.8,102.2596336996337,68.66
PRLA,103,100,2023-06-02,169.3,129.14476534296028,102
