aquaticSiteType,siteID.x,namedLocation.x,collectDate.x,eventID,parentSampleID,sampleID,habitatType,algalSampleType,samplerType,benthicArea,substratumSizeClass,plantSurfaceArea,fieldSampleVolume,labSampleVolume,preservativeVolume,domainFilterVolume,ashMassDataQF,adjAshFreeDryMass
stream,PRIN,PRIN.AOS.reach,2018-03-14T17:30:00Z,PRIN.20180314,PRIN.20180314.EPIPSAMMON.4,PRIN.20180314.EPIPSAMMON.4.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,130,NA,NA,4,NA,5e-4
stream,PRIN,PRIN.AOS.reach,2018-03-14T17:30:00Z,PRIN.20180314,PRIN.20180314.EPILITHON.1,PRIN.20180314.EPILITHON.1.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,4,NA,3e-4
stream,PRIN,PRIN.AOS.reach,2018-07-24T16:02:00Z,PRIN.20180724,PRIN.20180724.EPIPSAMMON.2,PRIN.20180724.EPIPSAMMON.2.AFDM.1,pool,epipsammon,grab,0.005938,sand,NA,126,NA,NA,5,NA,8e-4
stream,PRIN,PRIN.AOS.reach,2018-07-24T16:02:00Z,PRIN.20180724,PRIN.20180724.EPIPSAMMON.3,PRIN.20180724.EPIPSAMMON.3.AFDM.1,pool,epipsammon,grab,0.005938,sand,NA,136,NA,NA,5,NA,0.0048
stream,PRIN,PRIN.AOS.reach,2018-07-24T16:02:00Z,PRIN.20180724,PRIN.20180724.EPIPSAMMON.1,PRIN.20180724.EPIPSAMMON.1.AFDM.1,pool,epipsammon,grab,0.005938,sand,NA,128,NA,NA,4,NA,6e-4
stream,PRIN,PRIN.AOS.reach,2018-07-24T16:02:00Z,PRIN.20180724,PRIN.20180724.SESTON.1,PRIN.20180724.SESTON.1.AFDM.1,pool,seston,grab,NA,sand,NA,1000,NA,NA,100,NA,0.0015
stream,PRIN,PRIN.AOS.reach,2018-11-01T15:26:00Z,PRIN.20181101,PRIN.20181101.EPILITHON.1,PRIN.20181101.EPILITHON.1.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,6,NA,9e-4
stream,PRIN,PRIN.AOS.reach,2018-11-01T15:26:00Z,PRIN.20181101,PRIN.20181101.EPIPSAMMON.1,PRIN.20181101.EPIPSAMMON.1.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,141,NA,NA,6,NA,8e-4
stream,PRIN,PRIN.AOS.S2,2018-11-01T15:26:00Z,PRIN.20181101,PRIN.20181101.SESTON.1,PRIN.20181101.SESTON.1.AFDM.1,pool,seston,grab,NA,sand,NA,1000,NA,NA,100,NA,0
stream,PRIN,PRIN.AOS.reach,2018-11-01T15:26:00Z,PRIN.20181101,PRIN.20181101.EPILITHON.2,PRIN.20181101.EPILITHON.2.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,6,NA,3e-4
stream,PRIN,PRIN.AOS.reach,2018-11-01T15:26:00Z,PRIN.20181101,PRIN.20181101.EPIPSAMMON.3,PRIN.20181101.EPIPSAMMON.3.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,140,NA,NA,6,NA,2e-4
stream,PRIN,PRIN.AOS.reach,2018-11-01T15:26:00Z,PRIN.20181101,PRIN.20181101.EPIPSAMMON.2,PRIN.20181101.EPIPSAMMON.2.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,136,NA,NA,6,NA,8e-4
stream,PRIN,PRIN.AOS.reach,2018-11-01T15:26:00Z,PRIN.20181101,PRIN.20181101.EPILITHON.3,PRIN.20181101.EPILITHON.3.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0.0015
stream,PRIN,PRIN.AOS.reach,2018-11-01T15:26:00Z,PRIN.20181101,PRIN.20181101.EPIPSAMMON.5,PRIN.20181101.EPIPSAMMON.5.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,131,NA,NA,6,NA,7e-4
stream,PRIN,PRIN.AOS.reach,2018-11-01T15:26:00Z,PRIN.20181101,PRIN.20181101.EPIPSAMMON.4,PRIN.20181101.EPIPSAMMON.4.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,130,NA,NA,6,NA,4e-4
stream,PRIN,PRIN.AOS.reach,2019-02-20T15:16:00Z,PRIN.20190220,PRIN.20190220.EPILITHON.3,PRIN.20190220.EPILITHON.3.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,2,NA,0.001
stream,PRIN,PRIN.AOS.reach,2019-02-20T15:16:00Z,PRIN.20190220,PRIN.20190220.EPIPSAMMON.1,PRIN.20190220.EPIPSAMMON.1.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,125,NA,NA,4,NA,0.002
stream,PRIN,PRIN.AOS.reach,2019-02-20T15:16:00Z,PRIN.20190220,PRIN.20190220.EPIPSAMMON.3,PRIN.20190220.EPIPSAMMON.3.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,125,NA,NA,4,NA,8e-4
stream,PRIN,PRIN.AOS.reach,2019-02-20T15:16:00Z,PRIN.20190220,PRIN.20190220.EPIPSAMMON.2,PRIN.20190220.EPIPSAMMON.2.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,125,NA,NA,4,NA,0.0014
stream,PRIN,PRIN.AOS.S2,2019-02-20T15:16:00Z,PRIN.20190220,PRIN.20190220.SESTON.1,PRIN.20190220.SESTON.1.AFDM.1,pool,seston,grab,NA,sand,NA,1000,NA,NA,250,NA,2e-4
stream,PRIN,PRIN.AOS.reach,2019-02-20T15:16:00Z,PRIN.20190220,PRIN.20190220.EPILITHON.1,PRIN.20190220.EPILITHON.1.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,2,NA,5e-4
stream,PRIN,PRIN.AOS.reach,2019-02-20T15:16:00Z,PRIN.20190220,PRIN.20190220.EPIPSAMMON.4,PRIN.20190220.EPIPSAMMON.4.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,125,NA,NA,4,NA,0.001
stream,PRIN,PRIN.AOS.reach,2019-02-20T15:16:00Z,PRIN.20190220,PRIN.20190220.EPIPSAMMON.5,PRIN.20190220.EPIPSAMMON.5.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,125,NA,NA,4,NA,0.0021
stream,PRIN,PRIN.AOS.reach,2019-02-20T15:16:00Z,PRIN.20190220,PRIN.20190220.EPILITHON.2,PRIN.20190220.EPILITHON.2.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,2,NA,7e-4
stream,PRIN,PRIN.AOS.reach,2019-07-02T14:57:00Z,PRIN.20190702,PRIN.20190702.EPILITHON.2,PRIN.20190702.EPILITHON.2.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,0.0016
stream,PRIN,PRIN.AOS.reach,2019-07-02T14:57:00Z,PRIN.20190702,PRIN.20190702.EPIPSAMMON.2,PRIN.20190702.EPIPSAMMON.2.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,150,NA,NA,6,NA,0.0023
stream,PRIN,PRIN.AOS.reach,2019-07-02T14:57:00Z,PRIN.20190702,PRIN.20190702.EPILITHON.1,PRIN.20190702.EPILITHON.1.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,6,NA,0.0048
stream,PRIN,PRIN.AOS.reach,2019-07-02T14:57:00Z,PRIN.20190702,PRIN.20190702.EPIPSAMMON.1,PRIN.20190702.EPIPSAMMON.1.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,130,NA,NA,6,NA,4e-4
stream,PRIN,PRIN.AOS.S2,2019-07-02T14:57:00Z,PRIN.20190702,PRIN.20190702.SESTON.1,PRIN.20190702.SESTON.1.AFDM.1,run,seston,grab,NA,sand,NA,1000,NA,NA,500,NA,5e-4
stream,PRIN,PRIN.AOS.reach,2019-07-02T14:57:00Z,PRIN.20190702,PRIN.20190702.EPIPSAMMON.4,PRIN.20190702.EPIPSAMMON.4.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,125,NA,NA,6,NA,0.0021
stream,PRIN,PRIN.AOS.reach,2019-07-02T14:57:00Z,PRIN.20190702,PRIN.20190702.EPILITHON.3,PRIN.20190702.EPILITHON.3.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,6,NA,0.0023
stream,PRIN,PRIN.AOS.reach,2019-07-02T14:57:00Z,PRIN.20190702,PRIN.20190702.EPIPSAMMON.3,PRIN.20190702.EPIPSAMMON.3.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,125,NA,NA,6,NA,6e-4
stream,PRIN,PRIN.AOS.reach,2019-07-02T14:57:00Z,PRIN.20190702,PRIN.20190702.EPIPSAMMON.5,PRIN.20190702.EPIPSAMMON.5.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,126,NA,NA,6,NA,5e-4
stream,PRIN,PRIN.AOS.reach,2019-10-22T14:32:00Z,PRIN.20191022,PRIN.20191022.EPIPSAMMON.1,PRIN.20191022.EPIPSAMMON.1.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,145,NA,NA,2,NA,0.001
stream,PRIN,PRIN.AOS.reach,2019-10-22T14:32:00Z,PRIN.20191022,PRIN.20191022.EPIPSAMMON.4,PRIN.20191022.EPIPSAMMON.4.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,170,NA,NA,2,NA,8e-4
stream,PRIN,PRIN.AOS.reach,2019-10-22T14:32:00Z,PRIN.20191022,PRIN.20191022.EPIPSAMMON.5,PRIN.20191022.EPIPSAMMON.5.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,170,NA,NA,2,NA,3e-4
stream,PRIN,PRIN.AOS.S2,2019-10-22T14:32:00Z,PRIN.20191022,PRIN.20191022.SESTON.1,PRIN.20191022.SESTON.1.AFDM.1,pool,seston,grab,NA,sand,NA,1000,NA,NA,200,NA,0.0016
stream,PRIN,PRIN.AOS.reach,2019-10-22T14:32:00Z,PRIN.20191022,PRIN.20191022.EPIPSAMMON.3,PRIN.20191022.EPIPSAMMON.3.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,160,NA,NA,2,NA,7e-4
stream,PRIN,PRIN.AOS.reach,2019-10-22T14:32:00Z,PRIN.20191022,PRIN.20191022.EPIPSAMMON.2,PRIN.20191022.EPIPSAMMON.2.AFDM.1,run,epipsammon,grab,0.005938,sand,NA,170,NA,NA,2,NA,8e-4
stream,BLDE,BLDE.AOS.reach,2018-07-31T14:00:00Z,BLDE.20180731,BLDE.20180731.EPILITHON.3,BLDE.20180731.EPILITHON.3.AFDM.1,run,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.0013
stream,BLDE,BLDE.AOS.reach,2018-07-31T14:00:00Z,BLDE.20180731,BLDE.20180731.EPILITHON.8,BLDE.20180731.EPILITHON.8.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0
stream,BLDE,BLDE.AOS.reach,2018-07-31T14:00:00Z,BLDE.20180731,BLDE.20180731.EPILITHON.1,BLDE.20180731.EPILITHON.1.AFDM.1,run,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,10,NA,7e-4
stream,BLDE,BLDE.AOS.reach,2018-07-31T14:00:00Z,BLDE.20180731,BLDE.20180731.EPILITHON.5,BLDE.20180731.EPILITHON.5.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,6e-4
stream,BLDE,BLDE.AOS.reach,2018-07-31T14:00:00Z,BLDE.20180731,BLDE.20180731.EPILITHON.4,BLDE.20180731.EPILITHON.4.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,10,NA,7e-4
stream,BLDE,BLDE.AOS.S2,2018-07-31T14:00:00Z,BLDE.20180731,BLDE.20180731.SESTON.1,BLDE.20180731.SESTON.1.AFDM.1,run,seston,grab,NA,cobble,NA,1000,NA,NA,100,NA,3e-4
stream,BLDE,BLDE.AOS.reach,2018-07-31T14:00:00Z,BLDE.20180731,BLDE.20180731.EPILITHON.6,BLDE.20180731.EPILITHON.6.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,3,NA,7e-4
stream,BLDE,BLDE.AOS.reach,2018-07-31T14:00:00Z,BLDE.20180731,BLDE.20180731.EPILITHON.7,BLDE.20180731.EPILITHON.7.AFDM.1,run,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,5e-4
stream,BLDE,BLDE.AOS.reach,2018-07-31T14:00:00Z,BLDE.20180731,BLDE.20180731.EPILITHON.2,BLDE.20180731.EPILITHON.2.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0
stream,BLDE,BLDE.AOS.S2,2018-09-11T15:42:00Z,BLDE.20180911,BLDE.20180911.SESTON.9,BLDE.20180911.SESTON.9.AFDM.1,run,seston,grab,NA,cobble,NA,2000,NA,NA,300,NA,3e-4
stream,BLDE,BLDE.AOS.reach,2018-09-11T15:42:00Z,BLDE.20180911,BLDE.20180911.EPILITHON.8,BLDE.20180911.EPILITHON.8.AFDM.1,run,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,8,NA,0.001
stream,BLDE,BLDE.AOS.reach,2018-09-11T15:42:00Z,BLDE.20180911,BLDE.20180911.EPILITHON.7,BLDE.20180911.EPILITHON.7.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,8,NA,7e-4
stream,BLDE,BLDE.AOS.reach,2018-09-11T15:42:00Z,BLDE.20180911,BLDE.20180911.EPILITHON.5,BLDE.20180911.EPILITHON.5.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,8,NA,7e-4
stream,BLDE,BLDE.AOS.reach,2018-09-11T15:42:00Z,BLDE.20180911,BLDE.20180911.EPILITHON.1,BLDE.20180911.EPILITHON.1.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,6,NA,9e-4
stream,BLDE,BLDE.AOS.reach,2018-09-11T15:42:00Z,BLDE.20180911,BLDE.20180911.EPILITHON.3,BLDE.20180911.EPILITHON.3.AFDM.1,run,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,6,NA,7e-4
stream,BLDE,BLDE.AOS.reach,2018-09-11T15:42:00Z,BLDE.20180911,BLDE.20180911.EPILITHON.2,BLDE.20180911.EPILITHON.2.AFDM.1,run,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,6,NA,0.0015
stream,BLDE,BLDE.AOS.reach,2018-09-11T15:42:00Z,BLDE.20180911,BLDE.20180911.EPILITHON.6,BLDE.20180911.EPILITHON.6.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,8,NA,8e-4
stream,BLDE,BLDE.AOS.reach,2018-09-11T15:42:00Z,BLDE.20180911,BLDE.20180911.EPILITHON.4,BLDE.20180911.EPILITHON.4.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,6,NA,7e-4
stream,BLDE,BLDE.AOS.reach,2019-05-07T15:30:00Z,BLDE.20190507,BLDE.20190507.EPILITHON.4,BLDE.20190507.EPILITHON.4.AFDM.1,run,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,10,NA,0.0013
stream,BLDE,BLDE.AOS.reach,2019-05-07T15:30:00Z,BLDE.20190507,BLDE.20190507.EPILITHON.2,BLDE.20190507.EPILITHON.2.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,10,NA,9e-4
stream,BLDE,BLDE.AOS.reach,2019-05-07T15:30:00Z,BLDE.20190507,BLDE.20190507.EPILITHON.6,BLDE.20190507.EPILITHON.6.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,10,NA,4e-4
stream,BLDE,BLDE.AOS.reach,2019-05-07T15:30:00Z,BLDE.20190507,BLDE.20190507.EPILITHON.8,BLDE.20190507.EPILITHON.8.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,10,NA,8e-4
stream,BLDE,BLDE.AOS.S2,2019-05-07T15:30:00Z,BLDE.20190507,BLDE.20190507.SESTON.9,BLDE.20190507.SESTON.9.AFDM.1,riffle,seston,grab,NA,cobble,NA,2000,NA,NA,250,NA,2e-4
stream,BLDE,BLDE.AOS.reach,2019-05-07T15:30:00Z,BLDE.20190507,BLDE.20190507.EPILITHON.3,BLDE.20190507.EPILITHON.3.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,10,NA,1e-4
stream,BLDE,BLDE.AOS.reach,2019-05-07T15:30:00Z,BLDE.20190507,BLDE.20190507.EPILITHON.7,BLDE.20190507.EPILITHON.7.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,10,NA,7e-4
stream,BLDE,BLDE.AOS.reach,2019-05-07T15:30:00Z,BLDE.20190507,BLDE.20190507.EPILITHON.5,BLDE.20190507.EPILITHON.5.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,10,NA,2e-4
stream,BLDE,BLDE.AOS.reach,2019-05-07T15:30:00Z,BLDE.20190507,BLDE.20190507.EPILITHON.1,BLDE.20190507.EPILITHON.1.AFDM.1,run,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,10,NA,1e-4
stream,BLDE,BLDE.AOS.S2,2019-08-05T15:29:00Z,BLDE.20190805,BLDE.20190805.SESTON.9,BLDE.20190805.SESTON.9.AFDM.1,run,seston,grab,NA,cobble,NA,2000,NA,NA,500,NA,6e-4
stream,BLDE,BLDE.AOS.reach,2019-08-05T15:29:00Z,BLDE.20190805,BLDE.20190805.EPILITHON.6,BLDE.20190805.EPILITHON.6.AFDM.1,run,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,10,NA,0.001
stream,BLDE,BLDE.AOS.reach,2019-08-05T15:29:00Z,BLDE.20190805,BLDE.20190805.EPILITHON.2,BLDE.20190805.EPILITHON.2.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,12,NA,7e-4
stream,BLDE,BLDE.AOS.reach,2019-08-05T15:29:00Z,BLDE.20190805,BLDE.20190805.EPILITHON.5,BLDE.20190805.EPILITHON.5.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,25,NA,6e-4
stream,BLDE,BLDE.AOS.reach,2019-08-05T15:29:00Z,BLDE.20190805,BLDE.20190805.EPILITHON.8,BLDE.20190805.EPILITHON.8.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,15,NA,5e-4
stream,BLDE,BLDE.AOS.reach,2019-08-05T15:29:00Z,BLDE.20190805,BLDE.20190805.EPILITHON.1,BLDE.20190805.EPILITHON.1.AFDM.1,run,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,10,NA,9e-4
stream,BLDE,BLDE.AOS.reach,2019-08-05T15:29:00Z,BLDE.20190805,BLDE.20190805.EPILITHON.3,BLDE.20190805.EPILITHON.3.AFDM.1,run,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,10,NA,8e-4
stream,BLDE,BLDE.AOS.reach,2019-08-05T15:29:00Z,BLDE.20190805,BLDE.20190805.EPILITHON.7,BLDE.20190805.EPILITHON.7.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,20,NA,9e-4
stream,BLDE,BLDE.AOS.reach,2019-08-05T15:29:00Z,BLDE.20190805,BLDE.20190805.EPILITHON.4,BLDE.20190805.EPILITHON.4.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,10,NA,8e-4
stream,BLDE,BLDE.AOS.reach,2019-09-09T15:41:00Z,BLDE.20190909,BLDE.20190909.EPILITHON.7,BLDE.20190909.EPILITHON.7.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,12,NA,0.0012
stream,BLDE,BLDE.AOS.reach,2019-09-09T15:41:00Z,BLDE.20190909,BLDE.20190909.EPILITHON.1,BLDE.20190909.EPILITHON.1.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,12,NA,6e-4
stream,BLDE,BLDE.AOS.S2,2019-09-09T15:41:00Z,BLDE.20190909,BLDE.20190909.SESTON.9,BLDE.20190909.SESTON.9.AFDM.1,run,seston,grab,NA,cobble,NA,2000,NA,NA,400,NA,4e-4
stream,BLDE,BLDE.AOS.reach,2019-09-09T15:41:00Z,BLDE.20190909,BLDE.20190909.EPILITHON.3,BLDE.20190909.EPILITHON.3.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,8,NA,7e-4
stream,BLDE,BLDE.AOS.reach,2019-09-09T15:41:00Z,BLDE.20190909,BLDE.20190909.EPILITHON.2,BLDE.20190909.EPILITHON.2.AFDM.1,run,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,8,NA,0.0013
stream,BLDE,BLDE.AOS.reach,2019-09-09T15:41:00Z,BLDE.20190909,BLDE.20190909.EPILITHON.4,BLDE.20190909.EPILITHON.4.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,8,NA,4e-4
stream,BLDE,BLDE.AOS.reach,2019-09-09T15:41:00Z,BLDE.20190909,BLDE.20190909.EPILITHON.5,BLDE.20190909.EPILITHON.5.AFDM.1,run,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,8,NA,4e-4
stream,BLDE,BLDE.AOS.reach,2019-09-09T15:41:00Z,BLDE.20190909,BLDE.20190909.EPILITHON.6,BLDE.20190909.EPILITHON.6.AFDM.1,riffle,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,8,NA,0.001
stream,BLDE,BLDE.AOS.reach,2019-09-09T15:41:00Z,BLDE.20190909,BLDE.20190909.EPILITHON.8,BLDE.20190909.EPILITHON.8.AFDM.1,run,epilithon,scrub,0.002406,cobble,NA,250,NA,NA,12,NA,0.0012
stream,COMO,COMO.AOS.reach,2016-05-24T14:48:00Z,COMO.20160524,COMO.20160524.EPILITHON.5,COMO.20160524.EPILITHON.5,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.001
stream,COMO,COMO.AOS.reach,2016-05-24T14:48:00Z,COMO.20160524,COMO.20160524.EPILITHON.1,COMO.20160524.EPILITHON.1,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,1e-4
stream,COMO,COMO.AOS.reach,2016-05-24T14:48:00Z,COMO.20160524,COMO.20160524.EPIPSAMMON.3,COMO.20160524.EPIPSAMMON.3,run,epipsammon,grab,0.005938,sand,NA,125,NA,NA,2,NA,9e-4
stream,COMO,COMO.AOS.reach,2016-05-24T14:48:00Z,COMO.20160524,COMO.20160524.EPILITHON.3,COMO.20160524.EPILITHON.3,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,1e-4
stream,COMO,COMO.AOS.reach,2016-05-24T14:48:00Z,COMO.20160524,COMO.20160524.EPIPSAMMON.2,COMO.20160524.EPIPSAMMON.2,run,epipsammon,grab,0.005938,sand,NA,125,NA,NA,2,NA,0.0019
stream,COMO,COMO.AOS.S2,2016-05-24T14:48:00Z,COMO.20160524,COMO.20160524.SESTON.1,COMO.20160524.SESTON.1,pool,seston,grab,NA,cobble,NA,5000,NA,NA,300,NA,1e-4
stream,COMO,COMO.AOS.reach,2016-05-24T14:48:00Z,COMO.20160524,COMO.20160524.EPILITHON.4,COMO.20160524.EPILITHON.4,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,1e-4
stream,COMO,COMO.AOS.reach,2016-05-24T14:48:00Z,COMO.20160524,COMO.20160524.EPIPSAMMON.1,COMO.20160524.EPIPSAMMON.1,run,epipsammon,grab,0.005938,sand,NA,125,NA,NA,5,NA,0.0055
stream,COMO,COMO.AOS.reach,2016-09-01T16:00:00Z,COMO.20160901,COMO.20160901.EPILITHON.4,COMO.20160901.EPILITHON.4,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,4e-4
stream,COMO,COMO.AOS.reach,2016-09-01T16:00:00Z,COMO.20160901,COMO.20160901.EPIPSAMMON.2,COMO.20160901.EPIPSAMMON.2,pool,epipsammon,grab,0.005938,sand,NA,128,NA,NA,5,NA,0.0048
stream,COMO,COMO.AOS.reach,2016-09-01T16:00:00Z,COMO.20160901,COMO.20160901.EPILITHON.2,COMO.20160901.EPILITHON.2,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,1e-4
stream,COMO,COMO.AOS.S2,2016-09-01T16:00:00Z,COMO.20160901,COMO.20160901.SESTON.1,COMO.20160901.SESTON.1,riffle,seston,grab,NA,cobble,NA,5000,NA,NA,350,NA,2e-4
stream,COMO,COMO.AOS.reach,2016-09-01T16:00:00Z,COMO.20160901,COMO.20160901.EPILITHON.5,COMO.20160901.EPILITHON.5,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,6e-4
stream,COMO,COMO.AOS.reach,2016-09-01T16:00:00Z,COMO.20160901,COMO.20160901.EPIPSAMMON.3,COMO.20160901.EPIPSAMMON.3,pool,epipsammon,grab,0.005938,sand,NA,125,NA,NA,2,NA,0.003
stream,COMO,COMO.AOS.reach,2016-09-01T16:00:00Z,COMO.20160901,COMO.20160901.EPIPSAMMON.1,COMO.20160901.EPIPSAMMON.1,pool,epipsammon,grab,0.005938,sand,NA,125,NA,NA,3,NA,0.0042
stream,COMO,COMO.AOS.reach,2016-09-01T16:00:00Z,COMO.20160901,COMO.20160901.EPILITHON.3,COMO.20160901.EPILITHON.3,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,2e-4
stream,COMO,COMO.AOS.reach,2017-08-01T15:05:00Z,COMO.20170801,COMO.20170801.EPILITHON.4,COMO.20170801.EPILITHON.4,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,5e-4
stream,COMO,COMO.AOS.reach,2017-08-01T15:05:00Z,COMO.20170801,COMO.20170801.EPILITHON.1,COMO.20170801.EPILITHON.1,stepPool,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,3e-4
stream,COMO,COMO.AOS.reach,2017-08-01T15:05:00Z,COMO.20170801,COMO.20170801.EPIPSAMMON.2,COMO.20170801.EPIPSAMMON.2,run,epipsammon,grab,0.005938,sand,NA,125,NA,NA,2,NA,0.0039
stream,COMO,COMO.AOS.reach,2017-08-01T15:05:00Z,COMO.20170801,COMO.20170801.EPIPSAMMON.1,COMO.20170801.EPIPSAMMON.1,run,epipsammon,grab,0.005938,sand,NA,125,NA,NA,2,NA,0.0135
stream,COMO,COMO.AOS.reach,2017-08-01T15:05:00Z,COMO.20170801,COMO.20170801.EPILITHON.2,COMO.20170801.EPILITHON.2,stepPool,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,5e-4
stream,COMO,COMO.AOS.reach,2017-08-01T15:05:00Z,COMO.20170801,COMO.20170801.EPILITHON.3,COMO.20170801.EPILITHON.3,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,0.0012
stream,COMO,COMO.AOS.reach,2017-08-01T15:05:00Z,COMO.20170801,COMO.20170801.EPIPSAMMON.3,COMO.20170801.EPIPSAMMON.3,run,epipsammon,grab,0.005938,sand,NA,125,NA,NA,2,NA,0.0071
stream,COMO,COMO.AOS.reach,2017-08-01T15:05:00Z,COMO.20170801,COMO.20170801.EPILITHON.5,COMO.20170801.EPILITHON.5,riffle,epilithon,scrub,0.002406,cobble,NA,125,NA,NA,5,NA,2e-4
stream,COMO,COMO.AOS.S2,2017-08-01T15:05:00Z,COMO.20170801,COMO.20170801.SESTON.1,COMO.20170801.SESTON.1,riffle,seston,grab,NA,cobble,NA,6000,NA,NA,1000,NA,0.0012
