"","siteID","date","meanChlorophyll","maxChlorophyll","minChlorophyll"
"11631","SUGG",2025-06-14,12.5279020979021,14.58,11.26
"11632","SUGG",2025-06-15,12.0765853658537,14.41,10.74
"11633","SUGG",2025-06-16,11.9427368421053,13.44,10.53
"11634","SUGG",2025-06-17,12.4597153024911,14.61,10.93
"11635","SUGG",2025-06-18,12.9461324041812,14.59,10.84
"11636","SUGG",2025-06-19,13.0325614035088,17.39,11.62
"11637","SUGG",2025-06-20,12.7278445229682,14.5,11.21
"11638","SUGG",2025-06-21,12.2012264150943,13.88,11.11
"11639","SUGG",2025-06-22,13.7459027777778,16.76,12.12
"11640","SUGG",2025-06-23,13.2617132867133,16.2,11.38
"11641","SUGG",2025-06-24,13.7988153310105,17.43,11.33
"11642","SUGG",2025-06-25,14.6117204301075,18.29,11.36
"11643","SUGG",2025-06-26,14.6198233215548,19.77,12.3
"11644","SUGG",2025-06-27,14.7324912280702,17.84,12.57
"11645","SUGG",2025-06-28,15.0757638888889,19.09,12.43
"11646","SUGG",2025-06-29,15.4097122302158,19.04,13.24
"11647","SUGG",2025-06-30,15.0297153024911,18.11,11.95
"11648","SUGG",2025-07-01,15.4012544802867,20.73,12.87
"11649","SUGG",2025-07-02,15.37871886121,19.7,13.2
"11650","SUGG",2025-07-03,16.0729861111111,20.23,12.86
"11651","SUGG",2025-07-04,16.7942805755396,21.38,13.68
"11652","SUGG",2025-07-05,16.8631046931408,21.76,12.6
"11653","SUGG",2025-07-06,16.6414285714286,20.39,13.41
"11654","SUGG",2025-07-07,17.8759430604982,23.16,14.23
"11655","SUGG",2025-07-08,17.2696153846154,21.36,14.13
"11656","SUGG",2025-07-09,17.0648943661972,20.72,14.56
"11657","SUGG",2025-07-10,16.6244791666667,19.34,13.91
"11658","SUGG",2025-07-11,15.7117391304348,18.08,13.05
"11659","SUGG",2025-07-12,16.1210915492958,20.66,13.31
"11660","SUGG",2025-07-13,16.5351228070175,19.48,13.69
"11661","SUGG",2025-07-14,15.9597192982456,19.99,13.9
"11662","SUGG",2025-07-15,15.6071180555556,18.36,13.42
"11663","SUGG",2025-07-16,15.2571527777778,18.26,13.54
"11664","SUGG",2025-07-17,15.2714634146341,18.63,12.7
"11665","SUGG",2025-07-18,17.0838541666667,20.66,13.39
"11666","SUGG",2025-07-19,18.5275352112676,21.95,15.68
"11667","SUGG",2025-07-20,19.0854195804196,23.25,16.37
"11668","SUGG",2025-07-21,18.6133797909408,21.1,15.56
"11669","SUGG",2025-07-22,18.4215679442509,21.56,15.3
"11670","SUGG",2025-07-23,17.6897916666667,20.12,13.92
"11671","SUGG",2025-07-24,19.0373519163763,21.85,15.21
"11672","SUGG",2025-07-25,19.4729616724739,23.98,15.87
"11673","SUGG",2025-07-26,21.262676056338,28.7,16.35
"11674","SUGG",2025-07-27,22.6775,27.69,19.18
"11675","SUGG",2025-07-28,22.0320567375887,26.65,17.53
"11676","SUGG",2025-07-29,21.0479577464789,24.69,17.31
"11677","SUGG",2025-07-30,20.2754642857143,24.45,17.28
"11678","SUGG",2025-07-31,20.3978873239437,26.89,16.85
"11679","SUGG",2025-08-01,21.2933680555556,26,17.88
"11680","SUGG",2025-08-02,20.9159558823529,24.67,18.04
"11681","SUGG",2025-08-03,20.9696762589928,24.62,17.81
"11682","SUGG",2025-08-04,20.7008710801394,25.26,17.49
"11683","SUGG",2025-08-05,21.5997402597403,24.65,17.38
"11684","SUGG",2025-08-06,21.6392181069959,25.14,18.54
"11685","SUGG",2025-08-07,21.9647857142857,25.8,18.67
"11686","SUGG",2025-08-08,20.5725524475524,24.06,17.88
"11687","SUGG",2025-08-09,20.7533101045296,24.75,16.82
"11688","SUGG",2025-08-10,19.5808041958042,24.83,15.91
"11689","SUGG",2025-08-11,18.7643462897527,23.55,15.9
"11690","SUGG",2025-08-12,17.5413541666667,21.64,14.59
"11691","SUGG",2025-08-13,16.9269718309859,21.58,14.38
"11692","SUGG",2025-08-14,17.3119512195122,20.21,15.03
"11693","SUGG",2025-08-15,16.8209540636042,19.84,14.49
"11694","SUGG",2025-08-16,17.570034965035,21.6,15.47
"11695","SUGG",2025-08-17,17.4518181818182,21.62,14.51
"11696","SUGG",2025-08-18,18.8671582733813,23.69,15.37
"11697","SUGG",2025-08-19,19.0282978723404,25.12,16.19
"11698","SUGG",2025-08-20,19.3999267399267,25.05,14.96
"11699","SUGG",2025-08-21,19.0844244604317,25.6,15.39
"11700","SUGG",2025-08-22,18.6998353909465,22.89,15.73
"11701","SUGG",2025-08-23,19.1296819787986,25.47,16.36
"11702","SUGG",2025-08-24,19.2933454545455,24.49,16.64
"11703","SUGG",2025-08-25,19.1254873646209,25.59,15.76
"11704","SUGG",2025-08-26,18.0788928571429,23.74,14.64
"11705","SUGG",2025-08-27,16.0842553191489,21.36,13.24
"11706","SUGG",2025-08-28,14.9362717770035,18.46,12.54
"11707","SUGG",2025-08-29,14.4129473684211,16.48,12.63
"11708","SUGG",2025-08-30,14.1631338028169,17.95,12.36
"11709","SUGG",2025-08-31,13.4239583333333,17.24,11.81
"11710","SUGG",2025-09-01,12.8430902777778,14.45,11.6
"11711","SUGG",2025-09-02,13.3652280701754,16.05,11.9
"11712","SUGG",2025-09-03,13.2758741258741,15.19,11.77
"11713","SUGG",2025-09-04,13.4348727272727,15.97,11.23
"11714","SUGG",2025-09-05,14.3548771929825,17.2,12.37
"11715","SUGG",2025-09-06,15.3076842105263,17.75,13.51
"11716","SUGG",2025-09-07,16.7217770034843,21.25,14.23
"11717","SUGG",2025-09-08,16.5811458333333,21.94,13.38
"11718","SUGG",2025-09-09,15.1805923344948,17.47,13.37
"11719","SUGG",2025-09-10,14.7027177700348,18.99,12.79
"11720","SUGG",2025-09-11,14.2701048951049,18.48,12.72
"11721","SUGG",2025-09-12,13.9491197183099,17.66,12.29
"11722","SUGG",2025-09-13,14.1771777003484,18.95,12.27
"11723","SUGG",2025-09-14,14.1564111498258,16.82,12.62
"11724","SUGG",2025-09-15,14.4063157894737,17.08,12.7
"11725","SUGG",2025-09-16,14.7780633802817,17.58,11.8
"11726","SUGG",2025-09-17,14.9362587412587,17.13,13.38
"11727","SUGG",2025-09-18,14.9902787456446,18.44,12.31
"11728","SUGG",2025-09-19,14.3641697416974,16.21,12.68
"11729","SUGG",2025-09-20,13.8772727272727,16.44,11.89
"11730","SUGG",2025-09-21,12.2580487804878,14.51,10.75
"11731","SUGG",2025-09-22,11.5527526132404,12.75,10.32
"11732","SUGG",2025-09-23,11.8086759581882,16.74,10.39
"11733","SUGG",2025-09-24,11.6049652777778,16,9.84
"11734","SUGG",2025-09-25,12.2861403508772,16.72,9.83
"11735","SUGG",2025-09-26,11.4066319444444,15.12,9.81
"11736","SUGG",2025-09-27,10.8702787456446,13.01,9.78
"11737","SUGG",2025-09-28,10.7279858657244,13.49,9.67
"11738","SUGG",2025-09-29,10.623041958042,11.87,9.81
"11739","SUGG",2025-09-30,11.1524390243902,12.78,10.11
"11740","SUGG",2025-10-01,10.9645296167247,12.62,9.92
"11741","SUGG",2025-10-02,10.6140217391304,12.06,9.79
"11742","SUGG",2025-10-03,10.5891843971631,11.92,9.51
"11743","SUGG",2025-10-04,10.6637847222222,11.92,9.94
"11744","SUGG",2025-10-05,10.9319860627178,12.06,10.13
"11745","SUGG",2025-10-06,10.5344718309859,12.09,9.88
"11746","SUGG",2025-10-07,9.95173144876325,10.67,9.33
"11747","SUGG",2025-10-08,9.99402097902098,11.74,9.34
"11748","SUGG",2025-10-09,10.4125524475524,11.26,9.57
"11749","SUGG",2025-10-10,10.6769473684211,11.51,9.7
"11750","SUGG",2025-10-11,11.1109090909091,12.79,10.18
"11751","SUGG",2025-10-12,11.2526315789474,12.12,10.32
"11752","SUGG",2025-10-13,11.1920486111111,12.4,10.18
"11753","SUGG",2025-10-14,11.8543006993007,14.23,10.43
"11754","SUGG",2025-10-15,12.1256993006993,13.67,10.53
"11755","SUGG",2025-10-16,11.5906620209059,12.7,10.73
"11756","SUGG",2025-10-17,11.5812195121951,12.52,10.53
"11757","SUGG",2025-10-18,11.4700347222222,12.28,10.58
"11758","SUGG",2025-10-19,11.3169122807018,12.64,10.32
"11759","SUGG",2025-10-20,10.9225174825175,12.35,9.93
"11760","SUGG",2025-10-21,10.9923611111111,12.1,9.92
"11761","SUGG",2025-10-22,11.0391258741259,12.61,9.89
"11762","SUGG",2025-10-23,10.894752851711,12.02,9.73
"11763","SUGG",2025-10-24,10.6029861111111,11.7,9.7
"11764","SUGG",2025-10-25,10.3174125874126,11.16,9.12
"11765","SUGG",2025-10-26,10.2864111498258,11.15,9.61
"11766","SUGG",2025-10-27,10.3295104895105,11.2,9.56
"11767","SUGG",2025-10-28,10.5196864111498,11.87,9.85
"11768","SUGG",2025-10-29,10.5704181184669,11.32,9.96
"11769","SUGG",2025-10-30,10.4833449477352,11.32,9.78
"11770","SUGG",2025-10-31,10.6088771929825,11.62,9.77
"11771","SUGG",2025-11-01,10.8634027777778,11.62,10.01
"11772","SUGG",2025-11-02,10.82606271777,11.57,10.06
"11773","SUGG",2025-11-03,10.7114285714286,11.85,9.57
"11774","SUGG",2025-11-04,10.1538675958188,10.86,9.57
"11775","SUGG",2025-11-05,9.95690972222222,10.69,9.33
"11776","SUGG",2025-11-06,10.0034146341463,11.27,9.07
"11777","SUGG",2025-11-07,9.69344947735192,10.43,8.89
"11778","SUGG",2025-11-08,9.69402826855124,10.59,8.84
"11779","SUGG",2025-11-09,9.72129824561403,11.43,8.91
"11780","SUGG",2025-11-10,9.73713286713287,10.52,9.07
"11781","SUGG",2025-11-11,9.86797909407666,10.73,8.93
"11782","SUGG",2025-11-12,10.1582867132867,11.19,9.25
"11783","SUGG",2025-11-13,10.228986013986,11.05,9.45
"11784","SUGG",2025-11-14,9.9587456445993,10.78,9.27
"11785","SUGG",2025-11-15,10.0550522648084,10.94,8.75
"11786","SUGG",2025-11-16,10.0042857142857,12.71,8.8
"11787","SUGG",2025-11-17,9.84536585365854,10.76,9.06
"11788","SUGG",2025-11-18,9.95551236749117,10.76,9.16
"11789","SUGG",2025-11-19,9.96930555555556,11.28,9.12
"11790","SUGG",2025-11-20,10.1095818815331,11.39,8.84
"11791","SUGG",2025-11-21,10.0184265734266,11.18,8.79
"11792","SUGG",2025-11-22,10.0886458333333,11.65,8.88
"11793","SUGG",2025-11-23,9.69184668989547,10.46,9.12
"11794","SUGG",2025-11-24,9.51178947368421,10.27,8.83
"11795","SUGG",2025-11-25,9.31321678321678,10.07,8.5
"11796","SUGG",2025-11-26,9.16145454545454,10.1,8.3
"11797","SUGG",2025-11-27,8.86503496503497,9.68,8.36
"11798","SUGG",2025-11-28,8.72377622377622,9.54,8.18
"11799","SUGG",2025-11-29,8.68590277777778,9.24,8.17
"11800","SUGG",2025-11-30,8.71324041811847,9.29,8.33
"11801","SUGG",2025-12-01,8.62353146853147,9.48,8.17
"11802","SUGG",2025-12-02,8.82704861111111,9.42,8.16
"11803","SUGG",2025-12-03,8.76581881533101,9.4,8.14
"11804","SUGG",2025-12-04,9.30072916666667,9.91,8.62
"11805","SUGG",2025-12-05,9.35632867132867,9.94,8.58
"11806","SUGG",2025-12-06,9.5394014084507,10.27,8.74
"11807","SUGG",2025-12-07,9.82098591549296,10.31,9.11
"11808","SUGG",2025-12-08,9.70902777777778,10.9,9.05
"11809","SUGG",2025-12-09,9.19334507042254,9.82,8.65
"11810","SUGG",2025-12-10,9.09574074074074,9.67,8.29
"11811","SUGG",2025-12-11,9.13838596491228,10.25,8.67
"11812","SUGG",2025-12-12,8.94334494773519,9.42,8.48
"11813","SUGG",2025-12-13,8.86993031358885,9.49,8.3
"11814","SUGG",2025-12-14,8.6953125,9.65,8.04
"11815","SUGG",2025-12-15,8.42212543554007,9.24,8.05
"11816","SUGG",2025-12-16,8.5746875,9.22,8.12
"11817","SUGG",2025-12-17,8.64094076655052,9.08,8.22
"11818","SUGG",2025-12-18,8.45689895470383,9.27,8
"11819","SUGG",2025-12-19,8.35291666666667,9.67,7.74
"11820","SUGG",2025-12-20,8.05751748251748,8.64,7.62
"11821","SUGG",2025-12-21,8.24895833333333,8.89,7.74
"11822","SUGG",2025-12-22,8.15337979094077,9.06,7.56
"11823","SUGG",2025-12-23,8.03895683453237,8.5,7.61
"11824","SUGG",2025-12-24,7.98665505226481,8.86,7.49
"11825","SUGG",2025-12-25,7.85533101045296,8.64,7.37
"11826","SUGG",2025-12-26,7.7478125,8.81,7.12
"11827","SUGG",2025-12-27,7.66059027777778,8.07,7.32
"11828","SUGG",2025-12-28,7.86829861111111,8.49,7.55
"11829","SUGG",2025-12-29,7.82475524475525,8.5,7.23
"11830","SUGG",2025-12-30,7.75059233449477,8.21,7.25
"11831","SUGG",2025-12-31,7.8884375,8.32,7.43
"11832","SUGG",2026-01-01,8.14282229965157,8.72,7.62
"11833","SUGG",2026-01-02,8.13850174216028,8.57,7.56
"11834","SUGG",2026-01-03,8.23961538461539,8.94,7.75
"11835","SUGG",2026-01-04,8.10094405594406,8.88,7.57
"11836","SUGG",2026-01-05,8.31618055555556,8.92,7.82
"11837","SUGG",2026-01-06,8.41620209059233,9.08,7.87
"11838","SUGG",2026-01-07,8.2712543554007,9.95,7.52
"11839","SUGG",2026-01-08,8.0040625,8.42,7.5
"11840","SUGG",2026-01-09,7.78586872586873,8.52,7.01
"11841","SUGG",2026-01-10,7.56276223776224,8.14,7.2
"11842","SUGG",2026-01-11,7.55592334494774,7.84,7.15
"11843","SUGG",2026-01-12,7.70247349823322,8.3,7.19
"11844","SUGG",2026-01-13,7.835,8.3,7.38
"11845","SUGG",2026-01-14,8.10625,8.81,7.58
"11846","SUGG",2026-01-15,8.25557491289199,8.85,7.66
"11847","SUGG",2026-01-16,8.39609154929578,9.15,7.89
"11848","SUGG",2026-01-17,8.87137323943662,9.99,8.01
"11849","SUGG",2026-01-18,9.07059027777778,10.13,8.37
"11850","SUGG",2026-01-19,9.03184668989547,9.86,8.28
"11851","SUGG",2026-01-20,9.15534965034965,10.11,8.34
"11852","SUGG",2026-01-21,9.24757894736842,11.57,8.5
"11853","SUGG",2026-01-22,9.43851590106007,10.38,8.47
"11854","SUGG",2026-01-23,9.44602787456446,11.22,8.28
"11855","SUGG",2026-01-24,10.5852447552448,14.27,8.75
"11856","SUGG",2026-01-25,9.96934027777778,12.52,8.72
"11857","SUGG",2026-01-26,9.45996503496504,10.84,8.72
"11858","SUGG",2026-01-27,9.85790940766551,11.49,8.78
"11859","SUGG",2026-01-28,11.1841258741259,13.87,9.65
"11860","SUGG",2026-01-29,10.949965034965,13.33,9.45
"11861","SUGG",2026-01-30,10.3768055555556,12.93,8.97
"11862","SUGG",2026-01-31,9.85696113074205,11.71,8.21
"11863","SUGG",2026-02-01,10.0986013986014,11.51,9.21
"11864","SUGG",2026-02-02,10.5082578397213,11.63,9.57
"11865","SUGG",2026-02-03,10.4651748251748,11.98,9.1
"11866","SUGG",2026-02-04,10.0266202090592,12.25,8.95
"11867","SUGG",2026-02-05,9.58981818181818,10.53,8.83
"11868","SUGG",2026-02-06,9.68506944444444,10.69,8.86
"11869","SUGG",2026-02-07,9.58111888111888,10.67,8.79
"11870","SUGG",2026-02-08,9.3797212543554,10.29,8.76
"11871","SUGG",2026-02-09,9.45256944444444,12.81,8.17
"11872","SUGG",2026-02-10,9.44731707317073,12.87,8.07
"11873","SUGG",2026-02-11,9.04909407665505,11.16,8.3
"11874","SUGG",2026-02-12,8.98149825783972,10.15,8.34
"11875","SUGG",2026-02-13,8.9265625,10.23,8.36
"11876","SUGG",2026-02-14,9.01522807017544,10.55,8.22
"11877","SUGG",2026-02-15,9.04253472222222,9.9,8.48
"11878","SUGG",2026-02-16,9.14697916666667,9.81,8.58
"11879","SUGG",2026-02-17,9.40314685314685,10.06,8.78
"11880","SUGG",2026-02-18,8.97143859649123,10.05,8.37
"11881","SUGG",2026-02-19,8.77614583333333,9.77,8.18
"11882","SUGG",2026-02-20,8.6065034965035,9.18,8.03
"11883","SUGG",2026-02-21,8.65822916666667,9.23,8.07
"11884","SUGG",2026-02-22,8.80940559440559,9.75,8.34
"11885","SUGG",2026-02-23,9.03454861111111,10.07,8.28
"11886","SUGG",2026-02-24,9.69409420289855,10.84,8.65
"11887","SUGG",2026-02-25,10.0989198606272,11.1,9.21
"11888","SUGG",2026-02-26,10.0065957446809,11.24,9.04
"11889","SUGG",2026-02-27,9.91364912280702,10.94,8.91
"11890","SUGG",2026-02-28,10.0792013888889,11.07,9.25
"11891","SUGG",2026-03-01,9.90512195121951,11.03,9.1
"11892","SUGG",2026-03-02,9.36760416666667,10.29,8.79
"11893","SUGG",2026-03-03,9.41378947368421,10.64,8.59
"11894","SUGG",2026-03-04,9.61564459930314,10.68,8.72
"11895","SUGG",2026-03-05,9.89774647887324,10.64,9.13
"11896","SUGG",2026-03-06,10.0082578397213,11.37,9.17
"11897","SUGG",2026-03-07,9.88614583333333,11.42,8.83
"11898","SUGG",2026-03-08,9.25622377622378,10.5,8.33
"11899","SUGG",2026-03-09,8.69168421052632,10.21,7.94
"11900","SUGG",2026-03-10,8.85559440559441,10.53,7.69
"11901","SUGG",2026-03-11,8.79982638888889,11.29,7.52
"11902","SUGG",2026-03-12,8.27359154929577,9.17,7.66
"11903","SUGG",2026-03-13,8.27114982578397,9.63,7.69
"11904","SUGG",2026-03-14,8.3399647887324,10,7.37
"11905","SUGG",2026-03-15,8.51064981949458,10.03,6.89
"11906","SUGG",2026-03-16,8.62917857142857,11.41,7.57
"11907","SUGG",2026-03-17,8.52274305555556,10.05,7.11
"11908","SUGG",2026-03-18,8.86581560283688,12.18,7.65
"11909","SUGG",2026-03-19,8.93462897526502,11.71,7.61
"11910","SUGG",2026-03-20,9.28875,11.9,7.99
"11911","SUGG",2026-03-21,9.29405204460967,12.14,7.75
"11912","SUGG",2026-03-22,9.2190243902439,11.42,8.26
"11913","SUGG",2026-03-23,9.01708185053381,10.49,8.17
"11914","SUGG",2026-03-24,8.87508710801394,10.41,8.07
"11915","SUGG",2026-03-25,8.95371024734982,10.51,7.73
"11916","SUGG",2026-03-26,8.74590277777778,9.63,7.81
"11917","SUGG",2026-03-27,9.30871485943775,11.94,8.2
"11918","SUGG",2026-03-28,9.66891608391608,11.8,8.25
"11919","SUGG",2026-03-29,9.48689895470383,11.28,8.42
"11920","SUGG",2026-03-30,10.0521254355401,11.45,9.15
"11921","SUGG",2026-03-31,9.79545454545454,11.39,8.52
"11922","SUGG",2026-04-01,9.71868055555556,11.25,8.97
"11923","TOMB",2018-12-19,4.81260869565217,5.4,4.66
"11924","TOMB",2018-12-20,6.55634146341463,7.74,5.5
"11925","TOMB",2018-12-21,6.19087912087912,8.59,5.03
"11926","TOMB",2018-12-22,7.66691489361702,12.79,5.62
"11927","TOMB",2018-12-23,7.75598540145985,10.25,6.46
"11928","TOMB",2018-12-24,9.81324817518248,11.46,8.21
"11929","TOMB",2018-12-25,12.1817375886525,15.08,10.13
"11930","TOMB",2018-12-26,16.8483687943262,18.89,13.74
"11931","TOMB",2018-12-27,23.6329078014184,28.79,17.98
"11932","TOMB",2018-12-28,33.0800709219858,39.81,27.3
"11933","TOMB",2018-12-29,36.365,47.53,29.92
"11934","TOMB",2019-06-12,151.104364640884,179.47,125.38
"11935","TOMB",2019-06-13,192.870335820896,211.54,162.37
"11936","TOMB",2019-06-14,212.222793296089,268.94,160.12
"11937","TOMB",2019-06-15,186.306285714286,260.95,89.28
"11938","TOMB",2019-06-16,106.965692307692,157.25,61.81
"11939","TOMB",2019-06-17,121.11606741573,157.34,81.75
"11940","TOMB",2019-06-18,128.318831775701,147.15,96.74
"11941","TOMB",2019-06-19,61.8234482758621,142.12,13.27
"11942","TOMB",2019-06-20,9.45756554307116,21.2,6.12
"11943","TOMB",2019-06-21,9.44170138888889,13.87,6.23
"11944","TOMB",2019-06-22,8.88,11.72,6.94
"11945","TOMB",2019-06-24,10.8420833333333,14.78,7.62
"11946","TOMB",2019-06-25,10.8701428571429,15.84,8
"11947","TOMB",2019-06-26,19.7540425531915,27.79,9.49
"11948","TOMB",2019-06-27,31.5733333333333,43.11,22.04
"11949","TOMB",2019-06-28,24.5390303030303,35.04,15.29
"11950","TOMB",2019-06-29,16.4416666666667,22.28,11.3
"11951","TOMB",2019-06-30,25.1027598566308,40.62,13.27
"11952","TOMB",2019-07-01,22.7788652482269,29.82,13.28
"11953","TOMB",2019-07-02,13.2844210526316,21.87,3.13
"11954","TOMB",2019-07-03,22.4178969957082,52.39,8.38
"11955","TOMB",2019-07-04,18.1848601398601,27.93,12.37
"11956","TOMB",2019-07-05,86.7001694915254,229.89,16.18
"11957","TOMB",2019-07-06,62.0258232931727,99.82,41.63
"11958","TOMB",2019-07-07,51.2465420560748,68.9,35.95
"11959","TOMB",2019-07-08,32.2377430555556,44.95,26.47
"11960","TOMB",2019-07-09,23.724823943662,33.47,18.65
"11961","TOMB",2019-07-10,22.6964236111111,30.89,17.99
"11962","TOMB",2019-07-11,24.2591319444444,30.35,18.43
"11963","TOMB",2019-07-12,32.7448958333333,45.61,19.07
"11964","TOMB",2019-07-13,29.1198263888889,34.11,27.2
"11965","TOMB",2019-07-14,25.5986111111111,28.69,22.51
"11966","TOMB",2019-07-15,24.1122916666667,28.46,20.69
"11967","TOMB",2019-07-16,9.59177121771218,25.46,4.27
"11968","TOMB",2019-07-17,6.66121527777778,9.18,4.85
"11969","TOMB",2019-07-18,8.34305555555556,10.39,7.06
"11970","TOMB",2019-07-19,8.06381944444444,9.36,6.87
"11971","TOMB",2019-07-20,9.53378472222222,11.54,7.59
"11972","TOMB",2019-07-21,9.00052083333333,10.72,6.92
"11973","TOMB",2019-07-22,10.5231597222222,12.51,8.1
"11974","TOMB",2019-07-23,11.8575,14.6,9.72
"11975","TOMB",2019-07-24,11.2172569444444,12.82,9.16
"11976","TOMB",2019-07-25,10.8225,15.03,9.06
"11977","TOMB",2019-07-26,10.7045486111111,13.28,8.6
"11978","TOMB",2019-07-27,10.8367013888889,13.56,9.12
"11979","TOMB",2019-07-28,12.4279861111111,17.53,8.75
"11980","TOMB",2019-07-29,12.958,21.65,9.19
"11981","TOMB",2019-07-30,14.3568401486989,23.16,10.41
"11982","TOMB",2019-07-31,18.0673144876325,26.08,12.2
"11983","TOMB",2019-08-01,13.7666077738516,23.1,7.58
"11984","TOMB",2019-08-02,13.7690277777778,25.16,7.35
"11985","TOMB",2019-08-03,13.8603819444444,21.7,8.07
"11986","TOMB",2019-08-04,12.2721527777778,16.21,9.08
"11987","TOMB",2019-08-05,12.6458333333333,22.15,9.7
"11988","TOMB",2019-08-06,16.9979861111111,22.79,9.91
"11989","TOMB",2019-08-07,22.2478125,32.13,16.61
"11990","TOMB",2019-08-08,18.8622916666667,23.42,16.36
"11991","TOMB",2019-08-09,18.8040625,22.55,14.49
"11992","TOMB",2019-08-10,25.9676388888889,32,20.98
"11993","TOMB",2019-08-11,28.1840972222222,31.92,25.64
"11994","TOMB",2019-08-12,34.3114930555556,37.13,30.6
"11995","TOMB",2019-08-13,41.3697569444444,47.48,35.37
"11996","TOMB",2019-08-14,14.7692883895131,44.42,5.35
"11997","TOMB",2019-08-15,7.76642361111111,12.53,4.98
"11998","TOMB",2019-08-16,6.17961805555556,9.84,4.61
"11999","TOMB",2019-08-17,6.37420138888889,11.23,4.25
"12000","TOMB",2019-08-18,7.51052083333333,11.07,4.86
"12001","TOMB",2019-08-19,8.70472222222222,16.63,5.03
"12002","TOMB",2019-08-20,9.17911971830986,18.12,5.8
"12003","TOMB",2019-08-21,16.5215972222222,33.68,6.56
"12004","TOMB",2019-08-22,13.4980769230769,30.62,7.97
"12005","TOMB",2019-08-23,14.195,19.43,9.47
"12006","TOMB",2019-08-24,60.7267153284672,165.9,12.11
"12007","TOMB",2019-08-25,41.7116666666667,79.46,20.16
"12008","TOMB",2019-08-26,28.5120833333333,33.88,24.41
"12009","TOMB",2019-08-27,21.26125,24.59,19.17
"12010","TOMB",2019-08-28,21.5806296296296,28.15,7.9
"12011","TOMB",2019-08-29,28.5156737588652,58.23,4.4
"12012","TOMB",2019-08-30,39.6348913043478,71.87,4.92
"12013","TOMB",2019-08-31,5.76411149825784,7.62,4.67
"12014","TOMB",2019-09-01,7.21086805555556,10.65,5.51
"12015","TOMB",2019-09-02,20.6702602230483,45.48,6.27
"12016","TOMB",2019-09-03,34.548023255814,83.96,12.69
"12017","TOMB",2019-09-04,14.1529166666667,24.05,8.87
"12018","TOMB",2019-09-05,23.2398263888889,34.25,12.02
"12019","TOMB",2019-09-06,32.6853658536585,53.36,23.64
"12020","TOMB",2019-09-08,94.25359375,111.17,71.13
"12021","TOMB",2019-09-09,81.505023923445,91.93,63.19
"12022","TOMB",2019-09-10,90.4345049504951,145.4,46.13
"12023","TOMB",2019-09-11,20.2178461538462,59.06,9.39
"12024","TOMB",2019-09-12,9.28534722222222,14.61,6.29
"12025","TOMB",2019-09-13,7.25201388888889,11.14,5.45
"12026","TOMB",2019-09-14,5.84871527777778,7.72,4.54
"12027","TOMB",2019-09-15,4.73934027777778,6.11,3.76
"12028","TOMB",2019-09-16,4.17604895104895,7.35,3.28
"12029","TOMB",2019-09-17,4.80930555555556,6.87,3.39
"12030","TOMB",2019-09-18,9.87219858156028,22.51,3.61
"12031","TOMB",2019-09-19,22.3043542435424,51.78,6.32
"12032","TOMB",2019-09-20,11.7510394265233,19.23,6.87
"12033","TOMB",2019-09-21,11.3196415770609,17.24,5.73
"12034","TOMB",2019-09-22,16.0825,33.4,6.97
"12035","TOMB",2019-09-23,17.2394097222222,27.75,9.25
"12036","TOMB",2019-09-24,23.4448958333333,38.91,13.14
"12037","TOMB",2019-09-25,9.72925795053004,28.94,5.48
"12038","TOMB",2019-09-26,10.1873498233216,23.75,5.08
"12039","TOMB",2019-09-27,18.171654676259,30.82,8.93
"12040","TOMB",2019-09-28,18.6593006993007,39.65,10.97
"12041","TOMB",2019-09-29,16.2337847222222,31.04,9.22
"12042","TOMB",2019-09-30,22.2349152542373,103.46,11.17
"12043","TOMB",2019-10-01,48.1932608695652,84.76,9.73
"12044","TOMB",2019-10-02,50.355938697318,69.34,23.54
"12045","TOMB",2019-10-03,34.6544444444444,40.33,27.86
"12046","TOMB",2019-10-04,33.6638888888889,37.7,30.21
"12047","TOMB",2019-10-05,34.8226388888889,40.48,31.68
"12048","TOMB",2019-10-06,31.5701041666667,34.33,29.18
"12049","TOMB",2019-10-07,27.4848611111111,30.01,25.75
"12050","TOMB",2019-10-08,24.9037152777778,26.69,21.6
"12051","TOMB",2019-10-09,9.08228682170543,24.48,4.29
"12052","TOMB",2019-10-10,6.57989583333333,11.2,3.81
"12053","TOMB",2019-10-11,9.16048611111111,21.2,4.44
"12054","TOMB",2019-10-12,5.87677083333333,11.11,4.23
"12055","TOMB",2019-10-13,4.41329861111111,5.39,3.49
"12056","TOMB",2019-10-14,4.08833333333333,5.71,3.2
"12057","TOMB",2019-10-15,4.93940972222222,8.11,3.27
"12058","TOMB",2019-10-16,4.32621527777778,7.01,3.4
"12059","TOMB",2019-10-17,4.21017361111111,5.03,3.37
"12060","TOMB",2019-10-18,5.19975694444444,6.42,3.95
"12061","TOMB",2019-10-19,5.8696875,7.47,4.66
"12062","TOMB",2019-10-20,5.91753472222222,8.27,4.51
"12063","TOMB",2019-10-21,6.99590277777778,9.79,5.11
"12064","TOMB",2019-10-22,8.38163194444444,15.68,5.43
"12065","TOMB",2019-10-23,7.79923611111111,11.83,6.44
"12066","TOMB",2019-10-24,8.08885416666667,10.87,6.54
"12067","TOMB",2019-10-25,7.80510416666667,10.43,6.69
"12068","TOMB",2019-10-26,7.04409722222222,7.75,5.44
"12069","TOMB",2019-10-27,5.50475694444444,6.37,4.87
