"","domainID","siteID","collectDate","sampleID","chlorophyllGramsPerSquareMeter"
"78683","D07","WALK",2023-10-24,"WALK.20231024.EPIXYLON.2.CHL/PHEO.1",4.17082294264339
"78695","D07","WALK",2023-10-24,"WALK.20231024.EPIXYLON.3.CHL/PHEO.1",4.01652119700748
"78945","D13","WLOU",2018-05-22,"WLOU.20180522.EPILITHON.1.CHL/PHEO.1",98.8050706566916
"78957","D13","WLOU",2018-05-22,"WLOU.20180522.EPILITHON.2.CHL/PHEO.1",15.9263300083126
"78968","D13","WLOU",2018-05-22,"WLOU.20180522.EPILITHON.3.CHL/PHEO.1",6.85785536159601
"78978","D13","WLOU",2018-05-22,"WLOU.20180522.EPILITHON.3.REP2.CHL/PHEO.2",6.99864921030756
"78988","D13","WLOU",2018-05-22,"WLOU.20180522.EPILITHON.4.CHL/PHEO.1",20.8686616791355
"78999","D13","WLOU",2018-05-22,"WLOU.20180522.EPILITHON.5.CHL/PHEO.1",7.47350374064838
"79009","D13","WLOU",2018-05-22,"WLOU.20180522.EPIPSAMMON.1.CHL/PHEO.1",5.9481306837319
"79020","D13","WLOU",2018-05-22,"WLOU.20180522.EPIPSAMMON.2.CHL/PHEO.1",3.02816604917481
"79032","D13","WLOU",2018-05-22,"WLOU.20180522.EPIPSAMMON.3.CHL/PHEO.1",2.86902155607949
"79046","D13","WLOU",2018-07-26,"WLOU.20180726.EPILITHON.1.CHL/PHEO.1",2.42206982543641
"79057","D13","WLOU",2018-07-26,"WLOU.20180726.EPILITHON.2.CHL/PHEO.1",1.1892144638404
"79068","D13","WLOU",2018-07-26,"WLOU.20180726.EPILITHON.3.CHL/PHEO.1",2.65689941812136
"79080","D13","WLOU",2018-07-26,"WLOU.20180726.EPILITHON.3.REP2.CHL/PHEO.2",2.16490024937656
"79086","D13","WLOU",2018-07-26,"WLOU.20180726.EPILITHON.4.CHL/PHEO.1",0.997506234413965
"79097","D13","WLOU",2018-07-26,"WLOU.20180726.EPILITHON.5.CHL/PHEO.1",2.66988778054863
"79108","D13","WLOU",2018-07-26,"WLOU.20180726.EPIPSAMMON.1.CHL/PHEO.1",2.5522229706972
"79118","D13","WLOU",2018-07-26,"WLOU.20180726.EPIPSAMMON.2.CHL/PHEO.1",7.96722802290334
"79129","D13","WLOU",2018-07-26,"WLOU.20180726.EPIPSAMMON.3.CHL/PHEO.1",7.15794712024251
"79143","D13","WLOU",2018-09-12,"WLOU.20180912.EPILITHON.1.CHL/PHEO.1",5.20937240232751
"79153","D13","WLOU",2018-09-12,"WLOU.20180912.EPILITHON.2.CHL/PHEO.1",4.2425187032419
"79166","D13","WLOU",2018-09-12,"WLOU.20180912.EPILITHON.2.REP2.CHL/PHEO.2",3.36606400665004
"79170","D13","WLOU",2018-09-12,"WLOU.20180912.EPILITHON.3.CHL/PHEO.1",1.52171654197839
"79182","D13","WLOU",2018-09-12,"WLOU.20180912.EPILITHON.4.CHL/PHEO.1",3.81753948462178
"79194","D13","WLOU",2018-09-12,"WLOU.20180912.EPILITHON.5.CHL/PHEO.1",1.83291770573566
"79205","D13","WLOU",2018-09-12,"WLOU.20180912.EPIPSAMMON.1.CHL/PHEO.1",46.5074520040418
"79215","D13","WLOU",2018-09-12,"WLOU.20180912.EPIPSAMMON.2.CHL/PHEO.1",8.39295048837993
"79225","D13","WLOU",2018-09-12,"WLOU.20180912.EPIPSAMMON.3.CHL/PHEO.1",5.3507073088582
"79239","D13","WLOU",2019-07-24,"WLOU.20190724.EPILITHON.1.CHL/PHEO.1",4.27628844555278
"79250","D13","WLOU",2019-07-24,"WLOU.20190724.EPILITHON.2.CHL/PHEO.1",3.99833748960931
"79259","D13","WLOU",2019-07-24,"WLOU.20190724.EPILITHON.2.REP2.CHL/PHEO.2",5.4145885286783
"79264","D13","WLOU",2019-07-24,"WLOU.20190724.EPILITHON.3.CHL/PHEO.1",2.22412718204489
"79274","D13","WLOU",2019-07-24,"WLOU.20190724.EPILITHON.4.CHL/PHEO.1",3.73857024106401
"79284","D13","WLOU",2019-07-24,"WLOU.20190724.EPILITHON.5.CHL/PHEO.1",1.78979634247714
"79295","D13","WLOU",2019-07-24,"WLOU.20190724.EPIPSAMMON.1.CHL/PHEO.1",1.62221286628494
"79305","D13","WLOU",2019-07-24,"WLOU.20190724.EPIPSAMMON.2.CHL/PHEO.1",3.5718693162681
"79315","D13","WLOU",2019-07-24,"WLOU.20190724.EPIPSAMMON.3.CHL/PHEO.1",2.99499157965645
"79326","D13","WLOU",2019-09-10,"WLOU.20190910.EPILITHON.1.CHL/PHEO.1",20.4545926849543
"79337","D13","WLOU",2019-09-10,"WLOU.20190910.EPILITHON.2.CHL/PHEO.1",7.48025768911056
"79347","D13","WLOU",2019-09-10,"WLOU.20190910.EPILITHON.3.CHL/PHEO.1",11.725893599335
"79357","D13","WLOU",2019-09-10,"WLOU.20190910.EPILITHON.3.REP2.CHL/PHEO.2",12.4070033250208
"79362","D13","WLOU",2019-09-10,"WLOU.20190910.EPILITHON.4.CHL/PHEO.1",19.7527015793849
"79372","D13","WLOU",2019-09-10,"WLOU.20190910.EPILITHON.5.CHL/PHEO.1",27.9613466334165
"79381","D13","WLOU",2019-09-10,"WLOU.20190910.EPIPSAMMON.1.CHL/PHEO.1",3.59513640956551
"79392","D13","WLOU",2019-09-10,"WLOU.20190910.EPIPSAMMON.2.CHL/PHEO.1",12.5132367800606
"79402","D13","WLOU",2019-09-10,"WLOU.20190910.EPIPSAMMON.3.CHL/PHEO.1",10.3471168743685
"79413","D13","WLOU",2020-07-28,"WLOU.20200728.EPILITHON.1.CHL/PHEO.1",3.42840814630091
"79425","D13","WLOU",2020-07-28,"WLOU.20200728.EPILITHON.2.CHL/PHEO.1",2.53273067331671
"79436","D13","WLOU",2020-07-28,"WLOU.20200728.EPILITHON.3.CHL/PHEO.1",6.67757689110557
"79447","D13","WLOU",2020-07-28,"WLOU.20200728.EPILITHON.4.CHL/PHEO.1",2.96810058187864
"79458","D13","WLOU",2020-07-28,"WLOU.20200728.EPILITHON.5.CHL/PHEO.1",18.3032003325021
"79468","D13","WLOU",2020-07-28,"WLOU.20200728.EPILITHON.5.REP2.CHL/PHEO.2",17.9452410640067
"79500","D13","WLOU",2020-07-28,"WLOU.20200728.EPIPSAMMON.1.CHL/PHEO.1",1.46054563826204
"79511","D13","WLOU",2020-07-28,"WLOU.20200728.EPIPSAMMON.2.CHL/PHEO.1",6.65627147187605
"79522","D13","WLOU",2020-07-28,"WLOU.20200728.EPIPSAMMON.3.CHL/PHEO.1",9.13977770293028
"79536","D13","WLOU",2021-05-11,"WLOU.20210511.EPILITHON.1.CHL/PHEO.1",3.82065669160432
"79547","D13","WLOU",2021-05-11,"WLOU.20210511.EPILITHON.2.CHL/PHEO.1",2.96290523690773
"79557","D13","WLOU",2021-05-11,"WLOU.20210511.EPILITHON.3.CHL/PHEO.1",2.86575228595179
"79568","D13","WLOU",2021-05-11,"WLOU.20210511.EPILITHON.4.CHL/PHEO.1",9.84413965087282
"79579","D13","WLOU",2021-05-11,"WLOU.20210511.EPILITHON.5.CHL/PHEO.1",7.29062759767249
"79590","D13","WLOU",2021-05-11,"WLOU.20210511.EPILITHON.5.REP2.CHL/PHEO.2",6.93994181213633
"79622","D13","WLOU",2021-05-11,"WLOU.20210511.EPIPSAMMON.1.CHL/PHEO.1",3.34332940383968
"79633","D13","WLOU",2021-05-11,"WLOU.20210511.EPIPSAMMON.2.CHL/PHEO.1",1.93520545638262
"79645","D13","WLOU",2021-05-11,"WLOU.20210511.EPIPSAMMON.3.CHL/PHEO.1",4.44537891545975
"79658","D13","WLOU",2021-07-21,"WLOU.20210721.EPILITHON.1.CHL/PHEO.1",7.42570656691604
"79668","D13","WLOU",2021-07-21,"WLOU.20210721.EPILITHON.1.REP2.CHL/PHEO.2",7.55610972568579
"79701","D13","WLOU",2021-07-21,"WLOU.20210721.EPILITHON.2.CHL/PHEO.1",9.83582709891937
"79712","D13","WLOU",2021-07-21,"WLOU.20210721.EPILITHON.3.CHL/PHEO.1",10.8785328345802
"79722","D13","WLOU",2021-07-21,"WLOU.20210721.EPILITHON.4.CHL/PHEO.1",4.29914796342477
"79733","D13","WLOU",2021-07-21,"WLOU.20210721.EPILITHON.5.CHL/PHEO.1",1.98669991687448
"79745","D13","WLOU",2021-07-21,"WLOU.20210721.EPIPSAMMON.1.CHL/PHEO.1",3.51044122600202
"79756","D13","WLOU",2021-07-21,"WLOU.20210721.EPIPSAMMON.2.CHL/PHEO.1",2.56934994947794
"79767","D13","WLOU",2021-07-21,"WLOU.20210721.EPIPSAMMON.3.CHL/PHEO.1",3.11320983496127
"79780","D13","WLOU",2021-09-21,"WLOU.20210921.EPILITHON.1.CHL/PHEO.1",5.14546965918537
"79791","D13","WLOU",2021-09-21,"WLOU.20210921.EPILITHON.2.CHL/PHEO.1",11.5575644222776
"79801","D13","WLOU",2021-09-21,"WLOU.20210921.EPILITHON.3.CHL/PHEO.1",4.71009975062344
"79813","D13","WLOU",2021-09-21,"WLOU.20210921.EPILITHON.3.REP2.CHL/PHEO.2",4.48254364089776
"79844","D13","WLOU",2021-09-21,"WLOU.20210921.EPILITHON.4.CHL/PHEO.1",1.6760182876143
"79855","D13","WLOU",2021-09-21,"WLOU.20210921.EPILITHON.5.CHL/PHEO.1",15.9034704904406
"79866","D13","WLOU",2021-09-21,"WLOU.20210921.EPIPSAMMON.1.CHL/PHEO.1",2.96298416975413
"79878","D13","WLOU",2021-09-21,"WLOU.20210921.EPIPSAMMON.2.CHL/PHEO.1",6.65237453688111
"79889","D13","WLOU",2021-09-21,"WLOU.20210921.EPIPSAMMON.3.CHL/PHEO.1",3.72482990906029
"79902","D13","WLOU",2022-06-29,"WLOU.20220629.EPILITHON.1.CHL/PHEO.1",22.666251039069
"79913","D13","WLOU",2022-06-29,"WLOU.20220629.EPILITHON.2.CHL/PHEO.1",19.1749792186201
"79923","D13","WLOU",2022-06-29,"WLOU.20220629.EPILITHON.3.CHL/PHEO.1",16.020885286783
"79934","D13","WLOU",2022-06-29,"WLOU.20220629.EPILITHON.4.CHL/PHEO.1",18.0023898586866
"79946","D13","WLOU",2022-06-29,"WLOU.20220629.EPILITHON.4.REP2.CHL/PHEO.2",18.4263300083126
"79978","D13","WLOU",2022-06-29,"WLOU.20220629.EPILITHON.5.CHL/PHEO.1",21.6484829592685
"79988","D13","WLOU",2022-06-29,"WLOU.20220629.EPIPSAMMON.1.CHL/PHEO.1",14.3436342202762
"80000","D13","WLOU",2022-06-29,"WLOU.20220629.EPIPSAMMON.2.CHL/PHEO.1",4.02157965644998
"80011","D13","WLOU",2022-06-29,"WLOU.20220629.EPIPSAMMON.3.CHL/PHEO.1",2.31448635904345
"80023","D13","WLOU",2022-08-24,"WLOU.20220824.EPILITHON.1.CHL/PHEO.1",10.9284081463009
"80034","D13","WLOU",2022-08-24,"WLOU.20220824.EPILITHON.2.CHL/PHEO.1",11.2011637572735
"80046","D13","WLOU",2022-08-24,"WLOU.20220824.EPILITHON.3.CHL/PHEO.1",13.9058603491272
"80056","D13","WLOU",2022-08-24,"WLOU.20220824.EPILITHON.4.CHL/PHEO.1",13.9785951787199
"80068","D13","WLOU",2022-08-24,"WLOU.20220824.EPILITHON.5.CHL/PHEO.1",21.0281587697423
"80079","D13","WLOU",2022-08-24,"WLOU.20220824.EPILITHON.5.REP2.CHL/PHEO.2",20.8167082294264
"80110","D13","WLOU",2022-08-24,"WLOU.20220824.EPIPSAMMON.1.CHL/PHEO.1",7.38166385988548
"80122","D13","WLOU",2022-08-24,"WLOU.20220824.EPIPSAMMON.2.CHL/PHEO.1",6.01995621421354
"80132","D13","WLOU",2022-08-24,"WLOU.20220824.EPIPSAMMON.3.CHL/PHEO.1",7.2991916470192
"80146","D13","WLOU",2022-09-13,"WLOU.20220913.EPILITHON.1.CHL/PHEO.1",14.214463840399
"80157","D13","WLOU",2022-09-13,"WLOU.20220913.EPILITHON.2.CHL/PHEO.1",12.0724231088944
"80168","D13","WLOU",2022-09-13,"WLOU.20220913.EPILITHON.3.CHL/PHEO.1",11.9996882793017
"80179","D13","WLOU",2022-09-13,"WLOU.20220913.EPILITHON.4.CHL/PHEO.1",19.7573773898587
"80190","D13","WLOU",2022-09-13,"WLOU.20220913.EPILITHON.4.REP2.CHL/PHEO.2",19.1827722360765
"80221","D13","WLOU",2022-09-13,"WLOU.20220913.EPILITHON.5.CHL/PHEO.1",8.89546965918537
"80233","D13","WLOU",2022-09-13,"WLOU.20220913.EPIPSAMMON.1.CHL/PHEO.1",12.6386695857191
"80244","D13","WLOU",2022-09-13,"WLOU.20220913.EPIPSAMMON.2.CHL/PHEO.1",7.28280229033345
"80254","D13","WLOU",2022-09-13,"WLOU.20220913.EPIPSAMMON.3.CHL/PHEO.1",10.3730549006399
"80268","D13","WLOU",2023-07-05,"WLOU.20230705.EPILITHON.1.CHL/PHEO.1",22.2729634247714
"80279","D13","WLOU",2023-07-05,"WLOU.20230705.EPILITHON.2.CHL/PHEO.1",20.1075436408978
"80289","D13","WLOU",2023-07-05,"WLOU.20230705.EPILITHON.3.CHL/PHEO.1",16.7627805486284
"80300","D13","WLOU",2023-07-05,"WLOU.20230705.EPILITHON.4.CHL/PHEO.1",14.5391729010806
"80311","D13","WLOU",2023-07-05,"WLOU.20230705.EPILITHON.5.CHL/PHEO.1",19.9916874480466
"80323","D13","WLOU",2023-07-05,"WLOU.20230705.EPIPSAMMON.1.CHL/PHEO.1",6.56746884472887
"80334","D13","WLOU",2023-07-05,"WLOU.20230705.EPIPSAMMON.2.CHL/PHEO.1",1.91464466150219
"80344","D13","WLOU",2023-07-05,"WLOU.20230705.EPIPSAMMON.3.CHL/PHEO.1",1.58461940047154
"80356","D13","WLOU",2023-07-05,"WLOU.20230705.EPIPSAMMON.3.REP2.CHL/PHEO.2",1.63982485685416
"80389","D13","WLOU",2023-08-15,"WLOU.20230815.EPILITHON.1.CHL/PHEO.1",48.3234621778886
"80400","D13","WLOU",2023-08-15,"WLOU.20230815.EPILITHON.1.REP2.CHL/PHEO.2",48.194098088113
"80433","D13","WLOU",2023-08-15,"WLOU.20230815.EPILITHON.2.CHL/PHEO.1",6.03854945968412
"80444","D13","WLOU",2023-08-15,"WLOU.20230815.EPILITHON.3.CHL/PHEO.1",8.86481712385702
"80455","D13","WLOU",2023-08-15,"WLOU.20230815.EPILITHON.4.CHL/PHEO.1",8.20656691604323
"80466","D13","WLOU",2023-08-15,"WLOU.20230815.EPILITHON.5.CHL/PHEO.1",10.6260390689942
"80477","D13","WLOU",2023-08-15,"WLOU.20230815.EPIPSAMMON.1.CHL/PHEO.1",25.7790501852476
"80487","D13","WLOU",2023-08-15,"WLOU.20230815.EPIPSAMMON.2.CHL/PHEO.1",24.502822499158
"80498","D13","WLOU",2023-08-15,"WLOU.20230815.EPIPSAMMON.3.CHL/PHEO.1",30.0390703940721
"80511","D13","WLOU",2023-09-12,"WLOU.20230912.EPILITHON.1.CHL/PHEO.1",19.3298004987531
"80523","D13","WLOU",2023-09-12,"WLOU.20230912.EPILITHON.2.CHL/PHEO.1",14.2461554447215
"80533","D13","WLOU",2023-09-12,"WLOU.20230912.EPILITHON.2.REP2.CHL/PHEO.2",14.323566084788
"80566","D13","WLOU",2023-09-12,"WLOU.20230912.EPILITHON.3.CHL/PHEO.1",15.0774106400665
"80577","D13","WLOU",2023-09-12,"WLOU.20230912.EPILITHON.4.CHL/PHEO.1",13.3182668329177
"80588","D13","WLOU",2023-09-12,"WLOU.20230912.EPILITHON.5.CHL/PHEO.1",9.72308811305071
"80598","D13","WLOU",2023-09-12,"WLOU.20230912.EPIPSAMMON.1.CHL/PHEO.1",10.9935062310542
"80610","D13","WLOU",2023-09-12,"WLOU.20230912.EPIPSAMMON.2.CHL/PHEO.1",6.23442236443247
"80621","D13","WLOU",2023-09-12,"WLOU.20230912.EPIPSAMMON.3.CHL/PHEO.1",9.55540586055911
"2","D10","ARIK",2024-03-26,"ARIK.20240326.EPIPHYTON.COMP1.CHL/PHEO.1",35.48555
"3","D10","ARIK",2024-03-26,"ARIK.20240326.EPIPSAMMON.COMP2.CHL/PHEO.1",61.2357965644998
"5","D10","ARIK",2024-03-26,"ARIK.20240326.EPIPSAMMON.COMP2.CHL/PHEO.2",58.4055389019872
"10","D10","ARIK",2024-07-16,"ARIK.20240716.EPIPHYTON.COMP1.CHL/PHEO.1",9.443625
"12","D10","ARIK",2024-07-16,"ARIK.20240716.EPIPSAMMON.COMP2.CHL/PHEO.1",64.1055490063995
"16","D10","ARIK",2025-03-25,"ARIK.20250325.EPIPSAMMON.COMP1.CHL/PHEO.1",13.1778241832267
"17","D10","ARIK",2025-03-25,"ARIK.20250325.EPIPSAMMON.COMP1.CHL/PHEO.2",16.9546177164028
"21","D10","ARIK",2025-07-08,"ARIK.20250708.EPIPHYTON.COMP1.CHL/PHEO.1",15.62625
"23","D10","ARIK",2025-07-08,"ARIK.20250708.EPIPSAMMON.COMP2.CHL/PHEO.1",265.733411923206
"27","D03","BARC",2024-02-14,"BARC.20240214.EPIPHYTON.COMP1.CHL/PHEO.1",71.531264
"29","D03","BARC",2024-02-14,"BARC.20240214.EPIPHYTON.COMP1.CHL/PHEO.2",73.759098
"34","D03","BARC",2024-07-08,"BARC.20240708.EPIPHYTON.COMP1.CHL/PHEO.1",568.0147932
"39","D03","BARC",2024-11-13,"BARC.20241113.EPIPHYTON.COMP1.CHL/PHEO.1",159.667713
"44","D03","BARC",2025-02-18,"BARC.20250218.EPIPHYTON.COMP1.CHL/PHEO.1",222.84033
"46","D03","BARC",2025-02-18,"BARC.20250218.EPIPHYTON.COMP1.CHL/PHEO.2",211.141472
"50","D03","BARC",2025-07-29,"BARC.20250729.EPIPHYTON.COMP1.CHL/PHEO.1",547.276212
"54","D03","BARC",2025-10-29,"BARC.20251029.EPIPHYTON.COMP1.CHL/PHEO.1",196.072611
"57","D03","BARC",2026-02-09,"BARC.20260209.EPIPHYTON.COMP1.CHL/PHEO.1",53.2464216
"63","D17","BIGC",2024-04-01,"BIGC.20240401.EPILITHON.COMP2.CHL/PHEO.1",168.728802992519
"65","D17","BIGC",2024-04-01,"BIGC.20240401.EPIPSAMMON.COMP1.CHL/PHEO.1",53.3891882788818
"68","D17","BIGC",2024-04-01,"BIGC.20240401.EPIPSAMMON.COMP1.CHL/PHEO.2",51.4198804311216
"71","D17","BIGC",2024-07-31,"BIGC.20240731.EPILITHON.COMP2.CHL/PHEO.1",183.874688279302
"73","D17","BIGC",2024-07-31,"BIGC.20240731.EPIPSAMMON.COMP1.CHL/PHEO.1",47.3874452677669
"78","D17","BIGC",2024-09-30,"BIGC.20240930.EPILITHON.COMP2.CHL/PHEO.1",235.766832917706
"79","D17","BIGC",2024-09-30,"BIGC.20240930.EPIPSAMMON.COMP1.CHL/PHEO.1",74.749494779387
"88","D17","BIGC",2025-07-07,"BIGC.20250707.EPILITHON.COMP2.CHL/PHEO.1",125.185473815461
"89","D17","BIGC",2025-07-07,"BIGC.20250707.EPIPSAMMON.COMP1.CHL/PHEO.1",71.3476759851802
"93","D17","BIGC",2025-10-01,"BIGC.20251001.EPILITHON.COMP2.CHL/PHEO.1",91.1673940149626
"95","D17","BIGC",2025-10-01,"BIGC.20251001.EPIPSAMMON.COMP1.CHL/PHEO.1",205.419467834288
"100","D12","BLDE",2024-07-22,"BLDE.20240722.EPILITHON.COMP1.CHL/PHEO.1",118.827930174564
"101","D12","BLDE",2024-07-22,"BLDE.20240722.EPILITHON.COMP2.CHL/PHEO.1",48.354114713217
"104","D12","BLDE",2024-07-22,"BLDE.20240722.EPILITHON.COMP2.CHL/PHEO.2",47.5654613466334
"108","D12","BLDE",2024-09-16,"BLDE.20240916.EPILITHON.COMP1.CHL/PHEO.1",211.232335827099
"110","D12","BLDE",2024-09-16,"BLDE.20240916.EPILITHON.COMP2.CHL/PHEO.1",157.732231920199
"114","D12","BLDE",2025-07-07,"BLDE.20250707.EPILITHON.COMP1.CHL/PHEO.1",302.317123857024
"116","D12","BLDE",2025-07-07,"BLDE.20250707.EPILITHON.COMP2.CHL/PHEO.1",99.8815461346633
"117","D12","BLDE",2025-07-07,"BLDE.20250707.EPILITHON.COMP2.CHL/PHEO.2",126.271820448878
"122","D12","BLDE",2025-07-28,"BLDE.20250728.EPILITHON.COMP1.CHL/PHEO.1",35.3673108894431
"123","D12","BLDE",2025-07-28,"BLDE.20250728.EPILITHON.COMP2.CHL/PHEO.1",18.2278678304239
"127","D12","BLDE",2025-09-15,"BLDE.20250915.EPILITHON.COMP1.CHL/PHEO.1",257.449709060682
"130","D12","BLDE",2025-09-15,"BLDE.20250915.EPILITHON.COMP2.CHL/PHEO.1",138.261845386534
"135","D11","BLUE",2024-03-18,"BLUE.20240318.EPILITHON.COMP1.CHL/PHEO.1",177.945760598504
"136","D11","BLUE",2024-03-18,"BLUE.20240318.EPILITHON.COMP1.CHL/PHEO.2",186.84278886118
"138","D11","BLUE",2024-03-18,"BLUE.20240318.EPILITHON.COMP2.CHL/PHEO.1",57.2662094763092
"142","D11","BLUE",2024-07-17,"BLUE.20240717.EPILITHON.COMP1.CHL/PHEO.1",184.541251039069
"145","D11","BLUE",2024-07-17,"BLUE.20240717.EPILITHON.COMP2.CHL/PHEO.1",114.978179551122
"148","D11","BLUE",2024-10-14,"BLUE.20241014.EPILITHON.COMP1.CHL/PHEO.1",86.3232543640898
"150","D11","BLUE",2024-10-14,"BLUE.20241014.EPILITHON.COMP2.CHL/PHEO.1",65.1137780548628
"155","D11","BLUE",2025-03-18,"BLUE.20250318.EPILITHON.COMP1.CHL/PHEO.1",179.784912718204
"157","D11","BLUE",2025-03-18,"BLUE.20250318.EPILITHON.COMP2.CHL/PHEO.1",57.4875311720698
"160","D11","BLUE",2025-07-28,"BLUE.20250728.EPILITHON.COMP1.CHL/PHEO.1",344.059642560266
"162","D11","BLUE",2025-07-28,"BLUE.20250728.EPILITHON.COMP1.CHL/PHEO.2",443.747921862012
"164","D11","BLUE",2025-07-28,"BLUE.20250728.EPILITHON.COMP2.CHL/PHEO.1",234.039900249377
"169","D11","BLUE",2025-10-14,"BLUE.20251014.EPILITHON.COMP1.CHL/PHEO.1",262.885286783042
"170","D11","BLUE",2025-10-14,"BLUE.20251014.EPILITHON.COMP2.CHL/PHEO.1",902.400249376559
"178","D08","BLWA",2024-02-27,"BLWA.20240227.EPIXYLON.COMP1.CHL/PHEO.1",224.477867830424
"181","D08","BLWA",2024-02-27,"BLWA.20240227.EPIXYLON.COMP1.CHL/PHEO.2",218.074605153782
"185","D08","BLWA",2024-07-23,"BLWA.20240723.EPIXYLON.COMP1.CHL/PHEO.1",120.176122194514
"189","D08","BLWA",2024-11-11,"BLWA.20241111.EPIXYLON.COMP1.CHL/PHEO.1",205.520054031588
"192","D08","BLWA",2025-03-25,"BLWA.20250325.EPIXYLON.COMP1.CHL/PHEO.1",260.162094763092
"194","D08","BLWA",2025-03-25,"BLWA.20250325.EPIXYLON.COMP1.CHL/PHEO.2",274.236284289277
"198","D08","BLWA",2025-07-01,"BLWA.20250701.EPIXYLON.COMP1.CHL/PHEO.1",118.583748960931
"202","D08","BLWA",2025-10-28,"BLWA.20251028.EPIXYLON.COMP1.CHL/PHEO.1",142.466749792186
"206","D08","BLWA",2026-02-23,"BLWA.20260223.EPIXYLON.COMP1.CHL/PHEO.1",1349.59476309227
"208","D08","BLWA",2026-02-23,"BLWA.20260223.EPIXYLON.COMP1.CHL/PHEO.2",757.247506234414
"212","D19","CARI",2024-05-09,"CARI.20240509.EPILITHON.COMP1.CHL/PHEO.1",49.9090814630091
"215","D19","CARI",2024-05-09,"CARI.20240509.EPILITHON.COMP1.CHL/PHEO.2",50.6494181213633
"217","D19","CARI",2024-05-09,"CARI.20240509.EPILITHON.COMP2.CHL/PHEO.1",33.9385910224439
"220","D19","CARI",2024-07-11,"CARI.20240711.EPILITHON.COMP1.CHL/PHEO.1",100.329904405653
"222","D19","CARI",2024-07-11,"CARI.20240711.EPILITHON.COMP2.CHL/PHEO.1",66.5928927680798
"227","D19","CARI",2024-08-19,"CARI.20240819.EPILITHON.COMP1.CHL/PHEO.1",114.508000831255
"229","D19","CARI",2024-08-19,"CARI.20240819.EPILITHON.COMP2.CHL/PHEO.1",72.0074812967581
"232","D19","CARI",2025-05-14,"CARI.20250514.EPILITHON.COMP1.CHL/PHEO.1",9.04509559434746
"235","D19","CARI",2025-05-14,"CARI.20250514.EPILITHON.COMP2.CHL/PHEO.1",25.5642144638404
"237","D19","CARI",2025-05-14,"CARI.20250514.EPILITHON.COMP2.CHL/PHEO.2",21.8983790523691
"241","D19","CARI",2025-07-23,"CARI.20250723.EPILITHON.COMP1.CHL/PHEO.1",16.014650872818
"242","D19","CARI",2025-07-23,"CARI.20250723.EPILITHON.COMP2.CHL/PHEO.1",6.25935162094763
"246","D19","CARI",2025-09-15,"CARI.20250915.EPILITHON.COMP1.CHL/PHEO.1",65.6847464671654
"249","D19","CARI",2025-09-15,"CARI.20250915.EPILITHON.COMP2.CHL/PHEO.1",19.4887780548628
"253","D13","COMO",2024-07-09,"COMO.20240709.EPILITHON.COMP1.CHL/PHEO.1",33.0761637572735
"255","D13","COMO",2024-07-09,"COMO.20240709.EPILITHON.COMP1.CHL/PHEO.2",30.8707398171239
"257","D13","COMO",2024-07-09,"COMO.20240709.EPIPSAMMON.COMP2.CHL/PHEO.1",25.5026675648366
"260","D13","COMO",2024-08-06,"COMO.20240806.EPILITHON.COMP1.CHL/PHEO.1",33.0320033250208
"263","D13","COMO",2024-08-06,"COMO.20240806.EPIPSAMMON.COMP2.CHL/PHEO.1",33.9059868642641
"266","D13","COMO",2024-09-24,"COMO.20240924.EPILITHON.COMP1.CHL/PHEO.1",31.7305694098088
"268","D13","COMO",2024-09-24,"COMO.20240924.EPIPSAMMON.COMP2.CHL/PHEO.1",33.8080936342203
"273","D13","COMO",2025-07-22,"COMO.20250722.EPILITHON.COMP1.CHL/PHEO.1",24.1843308395677
"275","D13","COMO",2025-07-22,"COMO.20250722.EPILITHON.COMP1.CHL/PHEO.2",20.0903990024938
"276","D13","COMO",2025-07-22,"COMO.20250722.EPIPSAMMON.COMP2.CHL/PHEO.1",9.94953182889862
"280","D13","COMO",2025-08-26,"COMO.20250826.EPILITHON.COMP1.CHL/PHEO.1",19.6955527847049
"283","D13","COMO",2025-08-26,"COMO.20250826.EPIPSAMMON.COMP2.CHL/PHEO.1",18.2464802963961
"286","D13","COMO",2025-09-23,"COMO.20250923.EPILITHON.COMP1.CHL/PHEO.1",40.5626558603491
"288","D13","COMO",2025-09-23,"COMO.20250923.EPIPSAMMON.COMP2.CHL/PHEO.1",18.512630515325
"292","D05","CRAM",2024-04-22,"CRAM.20240422.EPIXYLON.COMP1.CHL/PHEO.1",17.0147547797174
"298","D05","CRAM",2024-07-11,"CRAM.20240711.EPIXYLON.COMP1.CHL/PHEO.1",75.8650249376558
"300","D05","CRAM",2024-07-11,"CRAM.20240711.EPIXYLON.COMP1.CHL/PHEO.2",55.3875727348296
"304","D05","CRAM",2024-09-16,"CRAM.20240916.EPIXYLON.COMP1.CHL/PHEO.1",172.095802161263
"306","D05","CRAM",2024-09-16,"CRAM.20240916.EPIXYLON.COMP1.CHL/PHEO.2",181.582502078138
"310","D05","CRAM",2025-05-27,"CRAM.20250527.EPIXYLON.COMP1.CHL/PHEO.1",65.7886533665835
"313","D05","CRAM",2025-05-27,"CRAM.20250527.EPIXYLON.COMP1.CHL/PHEO.2",35.1231296758105
"317","D05","CRAM",2025-07-10,"CRAM.20250710.EPIXYLON.COMP1.CHL/PHEO.1",66.3237738985869
